     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
3.88727 	2.22272 	34.3183 	0.998533	34.66   	2	1	29.7607
3.86978 	2.19228 	36.0163 	0.998664	36.3385 	2	0	29.5322
-0.305929	0.335908	-0.151531	0.247367	1.93617 	2	2	-47.6743
-0.587541	0.224618	0.579816	0.414726	2.06276 	2	1	-20.922
-0.778399	0.266022	0.56787 	0.470042	2.12656 	2	1	-18.8682
-0.782195	1.11581 	1.84828 	0.774254	2.96583 	2	1	-54.9692
-0.35657	0.862447	2.17365 	0.783353	3.01974 	2	1	-67.5379
0.056925	0.520626	3.3428  	0.87457 	3.86885 	2	2	83.7602
-0.061292	0.73316 	4.07291 	0.910804	4.54414 	2	2	-85.2213
0.005559	0.847169	4.18165 	0.915339	4.66123 	2	1	89.6241
-0.453588	0.978455	4.40702 	0.924046	4.91    	2	1	-65.1288
0.247425	1.49177 	5.57084 	0.950987	6.06993 	2	1	80.5827
0.673242	1.67715 	5.7741  	0.955139	6.33448 	2	2	68.1286
0.844727	1.5748  	8.46341 	0.950881	9.09685 	3	1	61.7908
1.39581 	1.14709 	8.62899 	0.978055	9.01391 	2	0	39.4137
1.68573 	1.36222 	9.17132 	0.980716	9.60923 	2	0	38.9414
2.09717 	1.30282 	10.7033 	0.985697	11.1437 	2	0	31.8496
2.00772 	1.4426  	10.7844 	0.985899	11.2224 	2	0	35.6982
2.16297 	1.23671 	11.1736 	0.98681 	11.6011 	2	0	29.7594
1.87345 	0.391706	12.5986 	0.989314	12.8808 	2	0	11.8094
1.83762 	0.403695	13.9076 	0.991165	14.1594 	2	0	12.3902
2.1076  	0.235349	15.4536 	0.99283 	15.7111 	2	0	6.37163
1.98101 	0.476359	15.8455 	0.993162	16.086  	2	0	13.5208
1.80445 	0.547172	17.4092 	0.99431 	17.6112 	2	2	16.8692
2.24627 	0.510303	19.408  	0.99542 	19.6341 	2	1	12.7991
2.44493 	0.98717 	20.7998 	0.996017	21.0501 	2	1	21.987
3.09789 	0.839207	22.7029 	0.996666	23.0053 	2	1	15.1574
3.08645 	1.50693 	24.0458 	0.997028	24.3622 	2	1	26.0235
3.42682 	1.7688  	25.0729 	0.997271	25.4372 	2	0	27.3012
2.97608 	1.44847 	25.7038 	0.997385	25.984  	2	0	25.9524
2.9573  	1.45363 	26.3388 	0.997507	26.6104 	2	0	26.176
2.73279 	1.86039 	27.1993 	0.997659	27.4638 	2	0	34.2457
2.4787  	1.72136 	28.2704 	0.997826	28.493  	2	0	34.7785
2.74457 	1.77947 	30.0225 	0.998072	30.2585 	2	0	32.9578
-0.304142	0.129778	1.17111 	0.543996	2.23695 	2	1	-23.1081
-0.531738	-0.10983	2.48852 	0.805023	3.16396 	2	1	11.6703
-0.599544	0.079124	2.96958 	0.850145	3.56472 	2	1	-7.51809
-1.28062	-0.106241	4.34194 	0.923851	4.90134 	2	2	4.74243
-1.35833	-0.00219	5.62709 	0.951243	6.08542 	2	1	0.0923766
-1.3863 	0.201489	6.36218 	0.960949	6.77932 	2	2	-8.26965
-1.53005	0.247709	7.40579 	0.97061 	7.79535 	2	2	-9.19616
-1.38928	0.043586	7.66686 	0.97219 	8.01472 	2	1	-1.79695
-1.50631	-0.04818	7.98376 	0.974337	8.33875 	2	1	1.83201
-1.81514	-0.240257	9.57438 	0.981961	9.92695 	2	1	7.54
-1.47088	-0.08452	9.5688  	0.98172 	9.86183 	2	1	3.28872
-1.33154	-0.186507	9.99487 	0.963157	10.4707 	3	1	7.97346
-1.09146	-0.171538	10.5066 	0.966262	10.9334 	3	1	8.93174
-1.56489	0.358269	11.7605 	0.987726	12.0171 	2	1	-12.8952
-1.29629	0.012898	11.8479 	0.973187	12.247  	3	0	-0.57007
-0.457105	1.30874 	14.4959 	0.968325	15.0384 	4	1	-70.7472
-0.724234	1.92955 	15.3327 	0.983823	15.725  	3	0	-69.427
-0.823518	2.11557 	15.4557 	0.992859	15.7339 	2	1	-68.7308
-0.766307	2.03484 	15.7249 	0.993075	15.9852 	2	0	-69.364
-1.62386	2.87032 	16.7841 	0.994027	17.2078 	2	0	-60.5015
-1.30901	2.81492 	16.8071 	0.994017	17.1943 	2	0	-65.0603
-0.249026	3.18664 	18.1059 	0.994829	18.4814 	2	1	-85.5317
0.029601	3.62452 	19.2278 	0.99543 	19.6563 	2	1	89.5322
0.154287	4.12134 	20.8267 	0.996111	21.314  	2	0	87.8561
0.639451	0.345972	1.07776 	0.419157	3.10162 	3	1	28.4154
0.778571	0.322424	1.44891 	0.666073	2.51647 	2	1	22.4956
0.596399	0.610461	1.9936  	0.756111	2.86809 	2	1	45.6676
0.504674	0.870851	2.4527  	0.816159	3.24837 	2	1	59.907
0.581159	0.505114	2.62219 	0.824305	3.3154  	2	1	40.9956
0.383031	0.19482 	2.95778 	0.84698 	3.52881 	2	2	26.9592
0.741961	0.033315	3.13711 	0.864195	3.73044 	2	1	2.57093
1.18952 	0.326548	5.05412 	0.940708	5.53038 	2	2	15.3508
0.525658	0.241207	6.45527 	0.960529	6.74745 	2	1	24.6488
0.975532	0.182981	7.23966 	0.968526	7.54484 	2	0	10.6236
1.18819 	-0.504581	7.68674 	0.972179	8.01743 	2	0	-23.0092
0.544473	-0.605622	8.16098 	0.974771	8.41378 	2	0	-48.0435
0.621473	-0.284921	8.57185 	0.976996	8.80154 	2	1	-24.6296
0.933836	0.141749	9.09163 	0.979539	9.33149 	2	0	8.63117
1.56362 	-0.992832	11.4909 	0.971977	11.9748 	3	2	-32.4138
1.68447 	-0.676761	12.259  	0.988712	12.5342 	2	0	-21.8886
1.66704 	-1.29092	13.7553 	0.991026	14.042  	2	1	-37.7536
1.92923 	-1.81722	14.0751 	0.991531	14.4448 	2	2	-43.2875
2.16292 	-1.7292 	15.8175 	0.993245	16.1673 	2	2	-38.6415
1.64967 	-1.43259	16.6421 	0.993805	16.8895 	2	1	-40.9713
1.92076 	-1.01099	17.7194 	0.987778	18.0728 	3	0	-27.76
1.98205 	-0.257673	18.4713 	0.99493 	18.6738 	2	0	-7.40711
-0.382027	-0.546632	0.515624	0.409691	2.05761 	2	1	55.0513
-0.926499	-0.714216	2.61038 	0.71263 	4.01403 	3	1	37.6278
-0.592624	-0.138208	3.1847  	0.865557	3.74593 	2	2	13.1275
-0.462393	0.038552	4.49325 	0.92345 	4.89159 	2	1	-4.76601
-0.510977	0.031219	4.39128 	0.920551	4.80258 	2	2	-3.49624
-0.621069	0.098773	4.5345  	0.925319	4.94738 	2	2	-9.03648
-0.520521	0.029957	6.05359 	0.955493	6.35903 	2	2	-3.29385
-0.272486	0.252095	7.31822 	0.968724	7.56421 	2	1	-42.774
-0.088888	-0.049714	7.3541  	0.968944	7.59054 	2	1	29.2178
0.358461	-0.478297	8.60007 	0.977108	8.82279 	2	1	-53.1502
-0.314913	-0.667543	8.57444 	0.977056	8.80825 	2	2	64.7445
0.077069	-0.681741	9.76353 	0.982104	9.96596 	2	1	-83.5503
-0.447077	-1.15786	10.3756 	0.984231	10.617  	2	0	68.8873
-0.321787	-1.13784	10.7148 	0.985162	10.9422 	2	0	74.2089
-1.17499	-1.64449	12.8146 	0.977227	13.2754 	3	0	54.4542
-1.58811	-1.13147	13.7523 	0.990983	14.0163 	2	0	35.4685
-1.60716	-1.23246	15.6217 	0.992976	15.8638 	2	1	37.4831
-1.48741	-1.45381	16.006  	0.993306	16.2493 	2	1	44.3454
-1.22599	-0.817645	17.2601 	0.994181	17.4243 	2	1	33.7003
-1.08073	-0.716491	19.1363 	0.995246	19.2718 	2	1	33.5431
-1.28093	-0.647638	20.542  	0.995871	20.6775 	2	1	26.8212
-1.29878	-0.488324	21.1214 	0.996091	21.2499 	2	1	20.6056
-1.43423	-0.340817	22.0463 	0.996407	22.1752 	2	0	13.3673
-1.48489	-0.092205	23.8574 	0.996928	23.9774 	2	0	3.55324
-1.90137	-0.175792	25.6736 	0.99735 	25.8129 	2	0	5.28231
0.933847	-0.088507	0.821741	0.40492 	3.07978 	3	1	-5.41414
1.38286 	0.133631	2.44439 	0.831833	3.38003 	2	2	5.51957
1.51109 	0.042571	3.21839 	0.884348	4.02074 	2	1	1.61374
2.13344 	0.091479	5.15369 	0.947789	5.88588 	2	1	2.45526
1.35523 	0.290557	6.53588 	0.96273 	6.93988 	2	1	12.1009
1.55582 	0.178685	7.28399 	0.9697  	7.68324 	2	1	6.55169
1.48744 	0.868109	8.88006 	0.954802	9.47372 	3	1	30.2689
0.930702	0.711764	9.48486 	0.981254	9.73954 	2	1	37.4074
1.38586 	0.974763	10.6534 	0.967575	11.1488 	3	1	35.1212
0.999567	1.08231 	12.089  	0.988318	12.3224 	2	0	47.2761
0.747995	0.644655	12.6721 	0.989271	12.8484 	2	1	40.7562
0.432564	0.00083 	14.2755 	0.991474	14.4049 	2	1	0.109939
0.41707 	0.303249	15.8786 	0.993086	15.9976 	2	0	36.0207
0.868627	0.27959 	17.4577 	0.994291	17.5819 	2	2	17.8421
0.994311	0.206017	19.1931 	0.99527 	19.3113 	2	2	11.7058
1.42913 	0.038341	21.0905 	0.991243	21.3256 	3	1	1.53677
1.53977 	0.802239	21.7001 	0.996307	21.8502 	2	2	27.52
1.11671 	0.97026 	24.0872 	0.993256	24.2964 	3	0	40.9859
1.28673 	1.16642 	25.5314 	0.997321	25.6592 	2	1	42.1922
1.50559 	1.00786 	26.1141 	0.997436	26.2442 	2	0	33.7988
0.869614	1.23006 	26.824  	0.997566	26.9318 	2	0	54.741
-0.092726	-0.136637	0.352297	0.202972	1.9169  	2	1	55.838
-0.056713	-0.323414	0.501816	0.30434 	1.97047 	2	1	80.054
-0.491978	-0.055105	2.56163 	0.811756	3.21406 	2	1	6.3909
-0.046296	-0.579909	2.94682 	0.848165	3.54141 	2	2	85.4356
-0.128848	-0.365279	3.15048 	0.860886	3.68713 	2	2	70.5703
-0.28426	0.480042	5.03435 	0.937748	5.40142 	2	2	-59.3679
-0.507693	0.401227	6.32844 	0.959121	6.63257 	2	1	-38.3192
-0.732509	0.091174	6.66541 	0.962991	6.96389 	2	1	-7.09501
-0.690676	0.332084	7.32451 	0.969022	7.59993 	2	1	-25.6787
-0.832746	1.11222 	8.98484 	0.955229	9.51776 	3	1	-53.1769
-0.682745	1.22353 	9.66899 	0.982022	9.94884 	2	0	-60.838
-0.717149	0.64154 	9.75343 	0.982169	9.97871 	2	2	-41.8149
-0.702452	1.24175 	10.8944 	0.98572 	11.1466 	2	1	-60.5034
-0.712345	1.38363 	11.7104 	0.987598	11.9617 	2	0	-62.7589
0.131427	1.44183 	13.9688 	0.991186	14.1685 	2	1	84.7918
0.090316	1.89437 	15.9098 	0.993201	16.1321 	2	0	87.2705
0.135064	1.00177 	17.0442 	0.994005	17.1771 	2	0	82.3214
0.291655	1.0773  	17.2031 	0.994125	17.3412 	2	1	74.8516
0.218436	1.23335 	17.3005 	0.994196	17.447  	2	1	79.9566
0.157047	1.29018 	17.4279 	0.994276	17.5769 	2	0	83.0599
-0.111762	1.31941 	19.4332 	0.995389	19.5685 	2	1	-85.1583
-0.410172	1.1421  	20.0674 	0.99567 	20.1915 	2	1	-70.2449
-0.522326	0.590581	20.7705 	0.995947	20.87   	2	1	-48.5096
-1.01605	0.950044	22.2784 	0.996487	22.4005 	2	2	-43.0771
-1.76451	1.12754 	24.3418 	0.993423	24.5934 	3	1	-32.579
-2.15237	1.09358 	26.3057 	0.997482	26.4829 	2	0	-26.9344
-2.22516	0.633567	28.1425 	0.997796	28.2998 	2	0	-15.8932
-2.00823	0.415148	29.9836 	0.998055	30.1122 	2	1	-11.6799
-2.31963	-0.060578	30.9905 	0.998179	31.1339 	2	0	1.49597
-0.487626	0.800514	0.137013	0.45075 	2.10161 	2	2	-58.6527
-0.63963	0.687191	1.17186 	0.62468 	2.4037  	2	1	-47.053
-1.26606	0.575218	1.86089 	0.777832	2.98661 	2	1	-24.4341
-1.58032	1.03312 	2.90682 	0.879453	3.94129 	2	2	-33.1744
-1.76655	1.02562 	4.47231 	0.934237	5.26282 	2	1	-30.1385
-1.32679	0.77131 	5.55432 	0.95083 	6.06043 	2	1	-30.1711
-1.34862	0.364856	6.64396 	0.963843	7.04395 	2	1	-15.1385
-2.17349	0.39129 	7.53008 	0.972565	8.06861 	2	1	-10.2056
-2.18182	0.388369	9.05649 	0.980332	9.51075 	2	1	-10.0931
-1.497  	-0.032918	9.7795  	0.934957	10.5817 	4	2	1.25969
-1.05792	0.219831	9.94094 	0.982835	10.1741 	2	1	-11.7388
-1.64208	0.289502	11.4757 	0.971739	11.9334 	3	0	-9.99862
-1.67595	0.314532	11.983  	0.988176	12.2486 	2	0	-10.6293
-1.70403	0.536602	12.406  	0.988961	12.6739 	2	0	-17.4793
-1.48972	0.902737	12.8705 	0.989718	13.1227 	2	1	-31.215
-1.61066	0.231448	13.047  	0.989963	13.2814 	2	1	-8.17732
-1.43801	0.015629	14.0851 	0.991326	14.2822 	2	1	-0.622696
-1.40385	-0.385684	14.9864 	0.992311	15.1736 	2	0	15.3621
-1.44781	-0.45101	16.1149 	0.993336	16.2946 	2	0	17.3025
-1.54731	-0.170577	16.9545 	0.993972	17.129  	2	0	6.29096
-0.785944	0.3877  	17.7707 	0.994481	17.891  	2	1	-26.2568
-0.708978	0.360006	18.7888 	0.995056	18.8991 	2	1	-26.9206
-0.768822	1.0667  	20.6378 	0.990855	20.8705 	3	1	-54.218
-0.680948	1.36258 	22.3974 	0.996526	22.5273 	2	2	-63.4466
-0.890186	1.19656 	23.2602 	0.996777	23.3834 	2	2	-53.3525
-1.3098 	1.65351 	25.2928 	0.993897	25.5364 	3	0	-51.6161
-1.3908 	1.71995 	26.9723 	0.997601	27.1279 	2	0	-51.0402
0.233043	-0.013847	0.144271	0.144672	1.89696 	2	1	-3.40042
-0.220127	0.344612	0.594096	0.127043	5.677   	6	3	-57.4309
-0.27477	0.591922	1.13607 	0.57257 	2.28821 	2	2	-65.0993
-0.133024	0.2234  	1.38894 	0.601651	2.34864 	2	2	-59.2283
0.4131  	0.758754	3.45983 	0.784809	4.54386 	3	1	61.4342
0.294311	0.601623	4.97562 	0.936739	5.35954 	2	2	63.9324
0.270972	0.98139 	5.01632 	0.938866	5.4519  	2	1	74.5647
0.586822	0.549142	5.44346 	0.946449	5.8138  	2	1	43.1002
0.527103	0.711706	6.70009 	0.963567	7.01391 	2	2	53.4757
0.578463	0.278474	7.02397 	0.966367	7.29873 	2	1	25.7063
0.331089	-0.151634	8.00136 	0.973596	8.22686 	2	0	-24.6071
0.685919	-0.940403	8.65991 	0.977696	8.93712 	2	1	-53.8935
0.828488	-0.84782	8.86668 	0.978666	9.14058 	2	0	-45.6608
1.24335 	-0.969418	10.5006 	0.966564	10.9856 	3	0	-37.943
1.17191 	-0.793322	10.4132 	0.984405	10.6754 	2	0	-34.096
1.80971 	-0.712311	13.1212 	0.962208	13.7856 	4	2	-21.4849
1.49162 	-0.966813	13.6459 	0.979698	14.0464 	3	1	-32.9498
1.12924 	-0.624261	16.2934 	0.98548 	16.5853 	3	1	-28.9345
1.04819 	-0.825333	16.9538 	0.993964	17.1095 	2	1	-38.2165
0.878948	-1.32786	18.6469 	0.995013	18.8086 	2	2	-56.4983
0.556123	-1.48296	20.189  	0.995732	20.3378 	2	1	-69.4436
0.898089	-1.45576	21.093  	0.99609 	21.2454 	2	1	-58.3288
1.42166 	-1.08325	22.1176 	0.996438	22.2691 	2	0	-37.3061
-0.318125	0.038824	1.13353 	0.531772	2.21517 	2	2	-6.95798
0.23883 	0.038033	1.71754 	0.678674	2.55569 	2	1	9.04822
0.132254	-0.269307	2.16279 	0.502782	4.34283 	4	2	-63.8449
0.027977	0.125545	2.3955  	0.787576	3.046   	2	1	77.4373
0.452083	0.336188	2.83828 	0.838956	3.44911 	2	1	36.6361
0.659652	0.184381	4.55481 	0.926129	4.97341 	2	2	15.6164
0.814018	0.292709	4.9644  	0.937103	5.37742 	2	1	19.7779
1.02594 	0.330851	4.963   	0.93799 	5.41448 	2	1	17.8738
1.0235  	0.375735	5.36891 	0.946017	5.79111 	2	1	20.1586
1.36689 	0.333435	6.34691 	0.960756	6.76653 	2	1	13.7088
0.998526	0.310473	7.25769 	0.968764	7.56906 	2	1	17.2721
1.35228 	0.464549	8.69398 	0.978052	9.00849 	2	1	18.9592
0.865955	0.187368	9.03315 	0.955059	9.50359 	3	0	12.209
1.02762 	0.282849	10.0838 	0.983278	10.3124 	2	0	15.3895
0.822744	0.52319 	10.9868 	0.985828	11.1885 	2	1	32.4527
0.44337 	0.242435	11.7294 	0.987447	11.8896 	2	0	28.6699
0.056125	0.047126	12.2217 	0.9884  	12.3654 	2	0	40.0189
0.328038	-0.380901	12.7477 	0.989338	12.8951 	2	0	-49.2645
0.918497	-0.477659	13.7196 	0.990813	13.8862 	2	0	-27.4764
0.920412	-1.00547	14.4291 	0.991718	14.6144 	2	1	-47.5288
1.16092 	-0.408653	16.3494 	0.985569	16.6357 	3	1	-19.3924
1.73471 	-0.265852	16.7606 	0.993861	16.9563 	2	2	-8.71304
1.13008 	0.000377	17.975  	0.994613	18.1081 	2	1	0.0191142
0.820095	0.1859  	20.5715 	0.990776	20.7803 	3	1	12.772
0.71969 	0.605571	22.3488 	0.996494	22.4473 	2	0	40.0784
0.757383	0.808251	24.2651 	0.997025	24.3629 	2	0	46.8609
0.658652	1.22157 	25.5869 	0.997328	25.6932 	2	1	61.6672
1.11728 	1.7064  	25.9928 	0.997419	26.1402 	2	1	56.7849
0.753137	2.25315 	27.5279 	0.997698	27.694  	2	0	71.5174
0.586926	-0.412801	0.608245	0.448229	2.09862 	2	2	-35.1198
0.440327	-0.765274	0.731011	0.521186	2.19933 	2	1	-60.0846
0.912044	-0.188733	2.03255 	0.766051	2.91857 	2	2	-11.6914
0.549847	-0.14686	4.01771 	0.821458	4.93978 	3	0	-14.9542
0.559351	-0.122403	4.39057 	0.920689	4.80917 	2	1	-12.3435
0.448024	0.249465	4.77176 	0.931306	5.15323 	2	1	29.1096
0.059178	0.282135	5.07872 	0.938171	5.42214 	2	1	78.154
0.21195 	-0.177942	5.16831 	0.940147	5.50521 	2	2	-40.0151
-0.016396	0.473592	5.1666  	0.940412	5.51703 	2	2	-88.0173
0.128533	0.589496	5.48816 	0.946732	5.83188 	2	0	77.6999
-0.067883	0.951899	6.8536  	0.965089	7.17003 	2	0	-85.921
-0.582609	0.804452	7.30928 	0.969086	7.61177 	2	0	-54.0868
-0.537885	0.761506	8.74262 	0.97794 	8.99052 	2	0	-54.7648
-0.565251	0.880867	10.1484 	0.983477	10.3737 	2	0	-57.3118
-0.480646	1.01594 	10.5528 	0.966529	10.98   	3	0	-64.6809
-0.555333	1.05842 	11.0145 	0.985951	11.237  	2	1	-62.315
-0.362053	0.931026	11.0595 	0.985999	11.2622 	2	0	-68.7502
-1.01542	1.03329 	11.6418 	0.987441	11.8808 	2	1	-45.4998
-0.517101	1.0119  	12.2013 	0.988471	12.397  	2	1	-62.932
-0.921431	0.439422	13.3695 	0.990333	13.5393 	2	0	-25.4961
-1.65787	0.934132	14.4983 	0.991853	14.7428 	2	0	-29.3992
-2.16858	1.36718 	15.3029 	0.992755	15.6294 	2	0	-32.2295
-1.83889	1.84838 	17.0223 	0.994106	17.323  	2	0	-45.1476
-1.49908	2.31367 	18.5351 	0.988896	18.9494 	3	1	-57.06
-1.70832	2.36384 	20.5052 	0.995919	20.7964 	2	1	-54.1449
-1.35107	2.09863 	21.9261 	0.996402	22.1474 	2	1	-57.2271
-0.701077	2.06742 	22.5176 	0.996576	22.7009 	2	1	-71.2679
-0.817246	1.74264 	24.0079 	0.996977	24.1579 	2	1	-64.8749
-0.696977	1.646   	25.6804 	0.997352	25.8109 	2	1	-67.0505
-0.747786	1.39332 	27.599  	0.997703	27.7079 	2	1	-61.778
-0.107865	0.814179	29.0811 	0.997923	29.1533 	2	0	-82.4533
-0.182019	0.703994	30.4521 	0.998105	30.5186 	2	0	-75.5036
0.24005 	0.073297	0.998876	0.481247	2.14012 	2	2	16.9796
0.804238	-0.630786	1.64524 	0.718305	2.69645 	2	2	-38.1081
1.32947 	-1.17082	2.8751  	0.768021	4.39708 	3	1	-41.3694
1.27748 	-1.58876	3.63221 	0.911704	4.56861 	2	1	-51.1981
1.29153 	-0.941863	3.88696 	0.913078	4.60291 	2	1	-36.1018
1.48695 	-0.522008	4.66117 	0.934388	5.26587 	2	2	-19.3442
1.88386 	-0.166048	5.11275 	0.88846 	6.13568 	3	1	-5.03718
2.47858 	-0.056392	5.84293 	0.958989	6.61859 	2	2	-1.30335
3.04474 	0.159012	6.52134 	0.967682	7.43929 	2	2	2.98957
3.13579 	-0.059588	7.4131  	0.973899	8.26499 	2	2	-1.08863
3.79829 	0.060634	7.58803 	0.976399	8.69092 	2	1	0.914563
3.24425 	-0.218828	8.99121 	0.981289	9.74342 	2	2	-3.85882
3.09449 	-0.442986	9.37196 	0.982408	10.0565 	2	0	-8.14673
3.46814 	-0.449788	9.59192 	0.9835  	10.3809 	2	0	-7.38954
3.13565 	-0.350245	10.2326 	0.984982	10.8713 	2	1	-6.37339
3.0325  	-0.190376	10.4796 	0.968252	11.269  	3	0	-3.59223
3.1018  	0.051518	10.9553 	0.986669	11.5399 	2	0	0.951542
2.5212  	0.221481	11.8374 	0.988191	12.2496 	2	1	5.0204
2.10843 	0.626546	12.0123 	0.988381	12.3556 	2	0	16.55
2.06072 	0.511209	13.4334 	0.963934	14.109  	4	1	13.9323
1.50897 	0.261069	14.2126 	0.99148 	14.4177 	2	0	9.81567
1.8376  	1.07646 	15.2147 	0.983602	15.6192 	3	0	30.3616
2.33682 	0.839786	16.0974 	0.985381	16.5294 	3	1	19.767
2.96975 	0.827803	17.5658 	0.994507	17.9328 	2	1	15.5756
2.39929 	1.43046 	18.7897 	0.995154	19.0887 	2	1	30.8035
2.5171  	1.48222 	21.4282 	0.991629	21.809  	3	1	30.4922
2.29311 	1.66499 	24.0971 	0.993337	24.4259 	3	2	35.9827
2.18135 	1.80032 	25.6666 	0.997369	25.8901 	2	1	39.5336
1.82077 	1.39307 	27.0266 	0.997612	27.1886 	2	0	37.4197
1.88126 	1.57262 	28.273  	0.997818	28.4412 	2	0	39.8935
-0.448609	-0.336006	0.41023 	0.347048	2.00139 	2	1	36.8331
-0.372172	-0.647824	0.354134	0.403294	2.05012 	2	2	60.1229
-0.396537	-0.942511	1.40974 	0.679964	2.56122 	2	0	67.1824
-0.825274	-1.18433	3.09731 	0.876589	3.89826 	2	2	55.1301
-1.11888	-1.31974	4.34543 	0.928126	5.03942 	2	2	49.7088
-0.791564	-1.41681	4.5729  	0.864982	5.60977 	3	2	60.8082
-0.64218	-1.68966	4.92476 	0.941547	5.57169 	2	1	69.1901
-1.13318	-1.33389	6.15782 	0.959562	6.6715  	2	0	49.651
-0.715832	-0.939217	6.89352 	0.965857	7.24117 	2	2	52.6869
-0.043893	-1.11154	7.66556 	0.971844	7.97027 	2	0	87.7387
-0.89301	-1.9645 	11.21   	0.949955	12.0172 	4	2	65.5548
-1.18229	-2.05761	11.5565 	0.987566	11.9461 	2	0	60.1187
-2.02488	-2.72268	14.0153 	0.981448	14.6928 	3	0	53.3616
-2.71543	-2.89067	15.8327 	0.993446	16.4296 	2	0	46.7905
-2.54121	-3.25442	16.506  	0.976514	17.4238 	4	2	52.0156
-2.62148	-3.0754 	17.3105 	0.994471	17.8747 	2	1	49.5556
-2.67225	-2.80666	18.1176 	0.994902	18.6224 	2	0	46.4054
-2.34935	-2.54704	19.832  	0.995682	20.2198 	2	1	47.312
-2.04691	-2.9593 	21.5108 	0.996317	21.8903 	2	1	55.3289
-1.89308	-2.93812	22.8474 	0.992655	23.2842 	3	0	57.2057
-1.68046	-3.2223 	24.3886 	0.997112	24.7293 	2	0	62.4576
-0.201548	-0.038599	0.341542	0.207653	1.91883 	2	1	10.8416
-0.210146	-0.12306	1.23225 	0.317307	3.95857 	4	2	30.353
-0.380726	-0.085577	2.53195 	0.673069	3.80622 	3	2	12.668
-0.021636	-0.629851	4.38841 	0.920795	4.81479 	2	0	88.0327
0.4213  	-0.811435	4.96634 	0.937343	5.38735 	2	1	-62.5615
0.462971	-1.0646 	5.04739 	0.940162	5.50881 	2	1	-66.497
0.562505	-1.45179	5.39335 	0.948389	5.91907 	2	1	-68.8208
0.274634	-0.919017	7.56642 	0.971027	7.85455 	2	1	-73.3621
-0.54304	-1.00707	8.96824 	0.954789	9.46904 	3	2	61.6653
-0.850894	-1.10948	9.90942 	0.982862	10.1821 	2	1	52.5143
-1.2245 	-0.67586	11.1521 	0.986326	11.3953 	2	0	28.8964
-1.00819	-0.727603	11.48   	0.987031	11.6989 	2	0	35.8176
-1.00431	-0.399065	12.2744 	0.9749  	12.6391 	3	3	21.6704
-0.801905	-0.370304	12.2927 	0.988588	12.4666 	2	0	24.7866
-0.618018	-0.342375	13.1824 	0.990043	13.3341 	2	1	28.986
-1.48062	-0.346295	13.3983 	0.99044 	13.6144 	2	0	13.164
-1.61207	-0.53858	14.154  	0.991434	14.3788 	2	0	18.4741
