     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
-2.40298	1.98999 	182.784 	0.999947	182.821 	2	0	-39.6293
-1.89907	2.20268 	183.95  	0.452759	406.337 	386	151	-49.2334
-2.32371	1.25695 	183.784 	0.999948	183.813 	2	2	-28.41
-2.06067	0.565338	178.281 	0.449973	396.233 	377	150	-15.3415
-0.249934	0.327731	178.708 	0.999876	178.73  	3	1	-52.6702
-1.29377	1.27781 	179.415 	0.999945	179.434 	2	1	-44.6444
-0.572589	1.31954 	181.616 	0.999947	181.631 	2	1	-66.5426
-3.63947	-0.248648	176.507 	0.439892	401.337 	384	155	3.90837
-2.59544	-1.50275	177.682 	0.999944	177.717 	2	2	30.0706
-0.727175	-2.41925	180.509 	0.999878	180.549 	3	1	73.2704
0.019006	-0.995337	181.551 	0.999947	181.563 	2	0	-88.9061
5.64472 	-0.380186	180.385 	0.445877	404.761 	386	155	-3.8532
5.3716  	-1.67826	181.363 	0.999947	181.46  	2	2	-17.3505
-2.0066 	-0.213758	181.93  	0.447845	406.259 	387	152	6.08066
2.27901 	-0.314214	186.178 	0.456154	408.178 	387	155	-7.85005
0.745385	2.15961 	181.447 	0.45062 	402.691 	383	148	70.9581
2.26203 	2.28087 	182.256 	0.999947	182.294 	2	2	45.2376
-0.827468	1.6421  	178.685 	0.447937	398.927 	380	153	-63.2561
-0.091359	-1.3116 	181.767 	0.445671	407.861 	389	155	86.0156
0.035455	-0.174714	184.318 	0.999948	184.327 	2	0	-78.5287
0.917268	-0.286363	178.76  	0.441562	404.841 	387	157	-17.3379
1.53951 	4.22553 	185.996 	0.454019	409.785 	389	156	69.9816
2.86596 	1.45669 	178.011 	0.441966	402.836 	385	158	26.9429
1.48839 	-1.86923	187.992 	0.462494	406.508 	384	157	-51.4711
-2.87987	1.53677 	178.658 	0.443257	403.126 	385	155	-28.0856
-0.627832	3.31444 	184.24  	0.453347	406.468 	386	155	-79.274
-2.31057	0.347647	184.569 	0.456774	404.104 	383	153	-8.5565
-3.49641	0.962754	185.333 	0.999949	185.378 	2	0	-15.3952
-0.259627	1.29027 	178.352 	0.447259	398.778 	380	151	-78.623
0.771709	0.855383	178.594 	0.999945	178.607 	2	1	47.9439
2.78906 	-0.629346	180.527 	0.446955	403.954 	385	155	-12.7157
0.777059	0.003032	177.785 	0.442379	401.886 	384	153	0.223561
0.666089	1.58927 	177.848 	0.999875	177.878 	3	1	67.2607
1.52072 	-2.61642	178.932 	0.44846 	399.048 	380	150	-59.834
2.78478 	-2.96204	181.268 	0.999946	181.323 	2	1	-46.7668
2.72095 	-1.91353	183.902 	0.999948	183.942 	2	2	-35.1171
-0.33328	-3.00324	182.969 	0.449917	406.728 	387	156	83.6677
0.693388	-2.47258	184.859 	0.999948	184.887 	2	0	-74.3349
-0.521299	-3.2624 	181.457 	0.446955	406.053 	387	156	80.9215
0.030113	-3.05684	181.456 	0.446945	406.049 	387	157	-89.4357
-0.13821	-1.16301	176.973 	0.438007	404.05  	387	164	83.2229
-0.334665	-0.435177	180.559 	0.999946	180.57  	2	0	52.4386
-0.052912	-1.10159	183.268 	0.449536	407.69  	388	158	87.2501
-0.286541	0.588641	184.504 	0.999948	184.515 	2	1	-64.044
1.28023 	-1.3752 	177.13  	0.444816	398.232 	380	155	-47.0482
0.194533	-0.167184	178.242 	0.999944	178.252 	2	0	-40.6762
-1.29675	-0.427912	179.68  	0.442478	406.09  	388	159	18.2623
1.74591 	2.29694 	180.052 	0.445084	404.586 	386	152	52.7615
-0.516329	0.53881 	182.711 	0.44752 	408.278 	389	159	-46.2206
2.43726 	-1.54714	183.74  	0.44957 	408.751 	389	156	-32.4068
-2.21229	-3.68868	175.353 	0.4376  	400.836 	384	156	59.0468
-2.83062	-2.74543	177.557 	0.999944	177.611 	2	0	44.1247
1.31234 	-2.66271	178.67  	0.44606 	400.608 	382	153	-63.7633
1.49351 	0.652704	179.304 	0.444499	403.401 	385	157	23.6066
2.5762  	-1.19018	180.565 	0.999878	180.609 	3	1	-24.7965
-5.42485	1.29658 	180.784 	0.445736	405.778 	387	155	-13.4419
-0.506286	0.104544	183.605 	0.451117	407.003 	387	157	-11.6671
0.908015	0.152346	179.709 	0.440698	407.787 	390	158	9.52434
5.71115 	-1.3472 	180.764 	0.450369	401.58  	382	150	-13.2728
3.8832  	-2.39173	182.871 	0.999882	182.95  	3	1	-31.6296
3.17316 	-1.90316	184.998 	0.999949	185.044 	2	2	-30.954
-2.12117	3.51505 	177.537 	0.447601	396.747 	378	158	-58.891
-1.23268	3.65011 	179.878 	0.999946	179.929 	2	2	-71.3397
-1.68959	3.16235 	182.364 	0.999947	182.408 	2	1	-61.8852
2.197   	-0.008181	175.831 	0.441265	398.5   	381	154	-0.213352
2.46707 	0.780197	179.469 	0.999877	179.509 	3	1	17.5493
-1.41726	-2.65862	182.375 	0.445992	408.976 	390	161	61.9388
3.63781 	-1.84449	181.143 	0.44637 	405.917 	387	159	-26.8865
-1.10783	2.15443 	182.695 	0.454034	402.418 	382	150	-62.7873
-0.617655	0.724126	183.378 	0.999948	183.39  	2	1	-49.537
-0.256  	2.3352  	184.493 	0.999948	184.518 	2	1	-83.7439
0.969281	1.47194 	185.567 	0.999949	185.585 	2	1	56.6349
-1.02827	-1.93301	182.458 	0.45169 	403.975 	384	160	61.9891
-1.70679	-0.873006	184.421 	0.999948	184.441 	2	0	27.0893
-0.432978	0.228742	182.205 	0.450225	404.699 	385	153	-27.8475
-1.15152	-0.745865	184.647 	0.999948	184.662 	2	1	32.932
0.183795	-0.653823	186.664 	0.999949	186.675 	2	0	-74.299
-1.45647	3.62625 	183.713 	0.449551	408.75  	389	153	-68.1174
-1.31954	-1.47303	186.015 	0.453975	409.77  	389	160	48.146
0.213482	-1.71227	186.987 	0.99995 	187.004 	2	1	-82.8932
3.00025 	-1.10453	183.498 	0.448191	409.48  	390	160	-20.211
1.14833 	1.38121 	180.82  	0.447509	404.08  	385	155	50.2601
2.00135 	2.71167 	181.688 	0.999947	181.729 	2	1	53.5708
1.6027  	-0.29914	177.636 	0.440248	403.508 	386	154	-10.5725
2.26272 	-1.77211	179.622 	0.446088	402.712 	384	153	-38.0673
1.93719 	-2.9641 	179.733 	0.999945	179.777 	2	1	-56.8334
-2.05054	5.19929 	185.166 	0.453395	408.585 	388	156	-68.4764
-0.684701	-3.6451 	182.853 	0.451572	405.009 	385	152	79.3615
-3.88094	-0.696265	180.889 	0.450516	401.611 	382	152	10.171
-1.88972	-2.6921 	182.365 	0.999788	182.434 	4	2	54.933
0.024792	-1.14953	183.856 	0.999883	183.881 	3	2	-88.7646
0.702758	-0.771535	179.521 	0.441239	406.863 	389	156	-47.671
-0.613411	-4.87702	179.38  	0.446626	401.783 	383	153	82.8313
0.094625	-2.87181	180.111 	0.999878	180.156 	3	0	-88.1129
0.612648	-3.74633	182.323 	0.999947	182.372 	2	2	-80.7125
0.667409	-2.14208	182.324 	0.999947	182.348 	2	1	-72.6946
3.83577 	6.2834  	181.251 	0.450512	402.654 	383	159	58.5976
4.34719 	5.05829 	181.796 	0.999947	181.928 	2	2	49.3236
2.68348 	-0.696383	179.007 	0.450496	397.402 	378	150	-14.5478
4.39967 	-0.755028	179.28  	0.999877	179.358 	3	1	-9.7377
3.66173 	-1.97975	180.828 	0.999946	180.885 	2	0	-28.3984
2.23903 	2.24469 	179.65  	0.4443  	404.407 	386	155	45.0724
1.42582 	1.23095 	181.514 	0.999947	181.533 	2	2	40.8051
1.50995 	3.56244 	176.591 	0.445673	396.33  	378	149	67.0303
1.6888  	2.08283 	180.033 	0.999878	180.075 	3	2	50.9642
2.7641  	0.758055	181.452 	0.999946	181.485 	2	0	15.3363
-6.4587 	-1.78686	178.609 	0.442429	403.986 	386	158	15.4646
-6.36336	-3.9523 	180.312 	0.999878	180.49  	3	0	31.8445
-0.146411	-0.04881	171.935 	0.437036	393.412 	377	151	18.4372
0.988495	1.2168  	176.388 	0.999774	176.435 	4	4	50.9105
0.720319	0.084365	178.699 	0.999945	178.711 	2	0	6.68015
3.54617 	-0.542858	181.628 	0.444543	408.652 	390	157	-8.70344
-3.84065	0.995096	175.605 	0.439017	400.097 	383	158	-14.5257
-3.41271	-0.017556	179.582 	0.999877	179.636 	3	1	0.294744
1.22572 	-2.22265	184.068 	0.451127	408.058 	388	157	-61.1248
1.90671 	-0.943553	184.689 	0.999948	184.711 	2	1	-26.3289
2.57212 	-1.05343	182.593 	0.451034	404.88  	385	157	-22.272
1.19274 	-0.962764	184.344 	0.999948	184.36  	2	0	-38.9101
0.64411 	-2.07039	186.287 	0.999949	186.309 	2	1	-72.7188
-1.56068	-0.245675	178.791 	0.441632	404.857 	387	157	8.94583
-1.29747	-1.55447	184.833 	0.454465	406.729 	386	154	50.1492
-4.14658	-5.57801	178.966 	0.443154	404.151 	386	155	53.3737
-2.50817	3.61565 	180.954 	0.446932	405     	386	154	-55.251
-1.89432	1.55705 	182.55  	0.999881	182.588 	3	2	-39.4187
-3.00651	-0.979948	183.731 	0.450485	407.912 	388	155	18.053
2.76183 	1.47161 	184.074 	0.453012	406.392 	386	154	28.0504
2.85414 	2.89425 	185.987 	0.999949	186.041 	2	0	45.3998
-1.35586	2.89331 	170.22  	0.427111	398.608 	384	155	-64.8914
-1.69471	3.01855 	173.392 	0.999941	173.436 	2	2	-60.6887
-0.671581	3.10644 	175.464 	0.999943	175.503 	2	0	-77.801
3.53393 	1.95629 	185.275 	0.45539 	406.945 	386	154	28.9678
2.71231 	0.660459	185.031 	0.999884	185.074 	3	2	13.6855
-0.805758	0.294341	179.925 	0.447583	401.996 	383	155	-20.0671
-2.23435	0.145183	181.202 	0.999946	181.225 	2	2	-3.71772
-2.12084	3.00527 	184.259 	0.453394	406.479 	386	155	-54.7892
-0.669116	2.36823 	184.815 	0.999948	184.841 	2	1	-74.2231
1.48969 	-1.80407	183.929 	0.452707	406.319 	386	156	-50.4523
0.166566	-2.0844 	184.891 	0.999948	184.913 	2	0	-85.4312
-0.504283	0.87773 	178.05  	0.445715	399.478 	381	156	-60.1214
-0.899686	-1.08256	178.888 	0.999876	178.916 	3	1	50.2709
2.93757 	-2.00835	184.824 	0.453561	407.572 	387	155	-34.3595
-3.66811	0.334896	178.785 	0.446317	400.664 	382	154	-5.2166
-2.93347	1.79035 	180.174 	0.999946	180.216 	2	1	-31.3964
-5.09572	-0.22943	181.88  	0.449725	404.583 	385	155	2.57795
-0.961033	2.08796 	185.456 	0.45475 	407.85  	387	154	-65.2846
1.67289 	1.56537 	185.087 	0.454967	406.845 	386	155	43.0985
-0.634028	2.01055 	179.593 	0.452608	396.822 	377	153	-72.4974
0.195116	-2.76777	184.409 	0.999366	184.547 	7	4	-85.9676
1.151   	-2.10304	186.497 	0.999949	186.522 	2	2	-61.3079
3.35394 	1.55689 	178.518 	0.446718	399.706 	381	152	24.9006
2.64927 	0.667062	178.279 	0.999945	178.31  	2	1	14.1328
1.19004 	1.37386 	178.78  	0.999945	178.799 	2	0	49.1007
-3.58323	-1.90774	170.811 	0.433884	393.789 	378	150	28.0312
-5.05203	-2.11731	172.639 	0.999941	172.736 	2	2	22.7386
-5.62104	-2.04098	175.189 	0.999943	175.301 	2	0	19.9558
0.658166	-0.279095	177.443 	0.439848	403.422 	386	152	-22.9794
-0.203963	-0.810669	179.555 	0.999945	179.567 	2	2	75.8777
1.06511 	-0.922805	182.111 	0.999947	182.126 	2	2	-40.9056
-0.69007	-1.79872	177.739 	0.441381	402.713 	385	153	69.011
-0.270067	-2.60497	180.235 	0.999946	180.264 	2	0	84.0812
3.50383 	0.558469	182.253 	0.447608	407.248 	388	159	9.05611
2.47157 	0.043281	184.114 	0.999948	184.14  	2	0	1.00324
-4.88731	1.90021 	182.136 	0.453049	402.19  	382	151	-21.2463
-2.4466 	2.4426  	182.462 	0.999881	182.516 	3	1	-44.9532
-0.134396	1.84364 	178.946 	0.441942	404.93  	387	153	-85.8308
0.25806 	0.45901 	180.24  	0.999946	180.251 	2	2	60.6549
1.63489 	-0.967249	182.681 	0.451181	404.918 	385	153	-30.6099
1.7917  	2.16369 	181.186 	0.452951	400.06  	380	152	50.3728
4.52696 	3.71445 	182.858 	0.99979 	182.991 	4	2	39.3695
4.24057 	2.17458 	183.724 	0.999948	183.795 	2	0	27.1489
3.39234 	0.624513	185.096 	0.999949	185.137 	2	2	10.4311
2.95501 	-0.48635	185.302 	0.999949	185.336 	2	0	-9.34622
-4.46055	-4.52713	182.967 	0.455703	401.746 	381	152	45.4244
-3.5256 	-3.50417	184.284 	0.999948	184.361 	2	1	44.8254
2.18579 	-1.54963	184.865 	0.456416	405.079 	384	150	-35.3351
1.71017 	-2.79572	186.683 	0.99995 	186.721 	2	2	-58.5455
0.54053 	-3.62555	187.316 	0.99995 	187.361 	2	2	-81.5203
0.397411	2.92858 	190.959 	0.463498	412.046 	389	158	82.2722
0.817625	-2.24818	178.414 	0.440901	404.695 	387	157	-70.0146
1.92733 	-2.93057	179.45  	0.999945	179.494 	2	0	-56.6685
4.34688 	-2.54756	179.659 	0.445335	403.583 	385	161	-30.3732
2.11352 	-0.176758	185.236 	0.453391	408.584 	388	156	-4.78063
3.31715 	-5.61697	178.528 	0.442248	403.952 	386	152	-59.4357
0.62854 	-0.534816	179.125 	0.443207	404.161 	386	156	-40.394
0.761808	-1.67032	181.595 	0.999947	181.614 	2	2	-65.483
-2.14787	-1.52839	180.33  	0.445634	404.703 	386	158	35.4351
-2.93909	-0.228781	181.871 	0.999947	181.905 	2	0	4.45097
-2.09702	0.783998	181.789 	0.999947	181.813 	2	0	-20.4989
-4.52334	-2.31941	177.599 	0.445881	398.473 	380	150	27.1472
-3.37382	1.07226 	181.149 	0.999665	181.244 	5	3	-17.6312
-0.755163	-0.454041	179.98  	0.444907	404.538 	386	159	31.0164
1.33296 	0.865806	178.106 	0.437535	407.084 	390	160	33.0052
-0.349101	3.2115  	181.601 	0.449092	404.437 	385	156	-83.7962
-2.079  	4.0289  	177.381 	0.444479	399.207 	381	154	-62.7053
-0.992439	4.13104 	179.605 	0.999945	179.666 	2	0	-76.4914
-2.03734	4.47479 	181.983 	0.999947	182.059 	2	2	-65.5206
1.13349 	-0.890485	181.247 	0.450213	402.594 	383	152	-38.1536
2.31349 	-0.011418	174.807 	0.441064	396.366 	379	152	-0.282776
3.40589 	1.34469 	176.328 	0.999943	176.376 	2	1	21.5448
3.2088  	-0.172156	177.682 	0.999944	177.721 	2	1	-3.07104
-0.172801	1.91594 	191.296 	0.461319	414.693 	392	158	-84.8465
4.68504 	-0.722324	180.887 	0.452433	399.947 	380	148	-8.76467
3.30664 	-0.31223	181.985 	0.999947	182.025 	2	2	-5.39417
1.81803 	-1.01096	183.224 	0.999948	183.245 	2	2	-29.0774
1.46672 	-2.5029 	184.155 	0.999948	184.188 	2	2	-59.6294
-0.035038	-5.07037	181.827 	0.448689	405.398 	386	155	89.6041
-3.46585	3.60133 	180.499 	0.446995	403.961 	385	157	-46.0983
2.44317 	1.3437  	179.299 	0.448247	400.048 	381	152	28.8099
1.67735 	-0.205086	180.55  	0.999946	180.568 	2	1	-6.97082
0.001043	-0.295881	181.199 	0.999946	181.209 	2	1	-89.7981
0.714588	-0.99565	183.528 	0.999948	183.542 	2	0	-54.3327
3.04471 	-1.11821	187.603 	0.458005	409.671 	388	155	-20.1664
7.13339 	-1.02504	175.023 	0.438973	399.048 	382	153	-8.17717
7.19346 	0.025587	177.291 	0.999944	177.446 	2	2	0.203799
5.92502 	0.561551	178.703 	0.999945	178.812 	2	0	5.41411
5.57411 	0.032604	181.198 	0.999946	181.293 	2	2	0.33513
-0.15349	0.548365	181.283 	0.444715	407.641 	389	158	-74.3629
-1.35418	1.85294 	179.014 	0.440258	406.644 	389	157	-53.8396
-2.95352	2.29562 	180.17  	0.999946	180.218 	2	2	-37.8561
-0.989068	-0.519053	173.476 	0.443044	391.562 	374	151	27.6901
0.539809	-0.746568	173.612 	0.999942	173.624 	2	1	-54.1311
0.099065	0.358568	175.618 	0.999943	175.628 	2	2	74.5557
3.59973 	-4.76423	176.68  	0.442219	399.759 	382	151	-52.9263
3.11056 	-4.01531	179.017 	0.999945	179.099 	2	0	-52.2361
4.48899 	-3.24762	180.511 	0.999946	180.606 	2	1	-35.8844
5.10548 	-2.52132	179.359 	0.452294	396.753 	377	151	-26.2823
3.37336 	-2.96007	179.28  	0.999877	179.358 	3	2	-41.2665
2.91978 	-1.33202	180.366 	0.999946	180.405 	2	2	-24.5227
3.28935 	-0.033559	181.656 	0.999947	181.696 	2	0	-0.58453
1.32442 	0.425937	175.86  	0.442237	397.672 	380	149	17.828
0.526312	-0.947934	177.145 	0.999944	177.159 	2	2	-60.9601
-0.78335	-1.05583	178.8   	0.999945	178.814 	2	1	53.4273
0.803367	-1.71229	183.656 	0.449385	408.705 	389	159	-64.8652
-0.45066	-1.81906	185.561 	0.999949	185.58  	2	0	76.0856
0.361567	1.26501 	177.267 	0.440425	402.501 	385	154	74.049
0.312979	0.152337	179.72  	0.999945	179.731 	2	1	25.9537
2.07456 	-0.379675	180.487 	0.447786	403.093 	384	154	-10.3712
0.855054	0.175427	180.773 	0.999946	180.785 	2	0	11.5942
-0.438688	-0.108448	180.941 	0.999946	180.952 	2	1	13.8857
0.622949	-1.93213	178.283 	0.445258	400.429 	382	153	-72.13
0.146329	-0.457313	179.808 	0.999946	179.818 	2	2	-72.2567
0.420923	1.38048 	183.223 	0.451307	405.995 	386	157	73.043
-0.67903	0.216579	184.201 	0.999948	184.212 	2	1	-17.6903
1.44505 	-0.655961	184.159 	0.449438	409.768 	390	159	-24.4151
-2.3983 	4.0793  	179.996 	0.447846	402.053 	383	157	-59.548
-2.28151	2.25895 	183.717 	0.999883	183.767 	3	1	-44.7154
-0.551498	2.36357 	184.153 	0.454083	405.584 	385	156	-76.8661
-0.265005	1.06706 	185.867 	0.459287	404.693 	383	153	-76.0528
0.16412 	1.5185  	188.733 	0.999951	188.749 	2	0	83.8315
-0.00905	0.187649	176.812 	0.438588	403.14  	386	157	-87.2389
0.44328 	2.37542 	183.403 	0.448903	408.594 	389	159	79.4296
-1.05783	0.916825	181.293 	0.446584	405.967 	387	157	-40.9155
3.40073 	0.561688	181.444 	0.449717	403.535 	384	150	9.37871
-4.34031	1.40459 	182.393 	0.449778	405.644 	386	157	-17.9323
-3.65162	2.45007 	184.14  	0.999948	184.202 	2	1	-33.8598
-1.75741	-3.45958	184.549 	0.452112	408.283 	388	159	63.0703
-0.309409	-0.835866	176.233 	0.43835 	402.043 	385	157	69.6872
-1.89137	3.39844 	181.113 	0.448154	404.223 	385	157	-60.9023
1.70206 	3.50255 	181.495 	0.449839	403.56  	384	153	64.0826
1.21945 	2.38748 	183.433 	0.999948	183.462 	2	1	62.9436
3.93992 	-4.97267	177.607 	0.444108	400.173 	382	154	-51.6098
2.64764 	-4.49692	178.735 	0.999945	178.821 	2	1	-59.5118
-1.38608	-1.83726	179.257 	0.446277	401.705 	383	153	52.9682
-1.43113	-3.11094	180.753 	0.999946	180.795 	2	1	65.2962
-0.751786	-0.001341	175.908 	0.435864	403.59  	387	157	0.102201
-0.018282	2.36831 	180.457 	0.444951	405.601 	387	155	-89.5578
0.226814	0.101752	181.89  	0.99988 	181.912 	3	1	24.1617
0.971339	1.11625 	184.391 	0.449888	409.873 	390	159	48.9709
-7.34709	1.11893 	181.924 	0.448111	406.318 	387	154	-8.65939
-0.5475 	2.79999 	183.684 	0.450388	407.885 	388	159	-78.9362
-0.771495	-0.772512	180.43  	0.449524	401.387 	382	152	45.0378
-0.372384	-0.363482	182.834 	0.999947	182.844 	2	2	44.3069
-1.85204	-0.809182	183.888 	0.999948	183.908 	2	1	23.6012
1.41191 	-0.420167	187.176 	0.453436	412.808 	392	157	-16.5723
1.7868  	9.68353 	179.648 	0.450382	399.478 	380	152	79.5455
