     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
0.511484	2.17314 	184.7   	0.447756	412.532 	393	159	76.7556
0.593482	1.99489 	187.814 	0.453755	413.936 	393	158	73.4323
-1.7611 	-4.062  	181.612 	0.441818	411.178 	393	157	66.5607
0.370756	3.22428 	186.469 	0.45029 	414.171 	394	160	83.4405
2.23937 	2.40168 	191.46  	0.45982 	416.442 	394	160	47.003
-0.038202	-1.24557	183.38  	0.444268	412.779 	394	160	88.2433
2.05573 	4.84466 	185.193 	0.448828	412.782 	393	157	67.0072
-0.907494	-2.21898	181.122 	0.442602	409.258 	391	160	67.757
-0.85331	2.44829 	190.16  	0.458252	415.006 	393	160	-70.7849
0.17598 	-1.1704 	185.699 	0.449672	412.973 	393	162	-81.4492
-1.68143	0.580319	191.453 	0.459764	416.433 	394	156	-19.0413
-1.00281	-1.53943	185.873 	0.449105	413.893 	394	161	56.9192
-0.715358	3.91083 	186.163 	0.449729	414.04  	394	160	-79.6343
2.77873 	-1.28408	184.166 	0.447652	411.46  	392	157	-24.8021
-3.34239	-3.84689	187.264 	0.451899	414.548 	394	161	49.0141
-0.01796	2.28789 	181.003 	0.440546	410.894 	393	155	-89.5503
2.18248 	-0.614277	185.022 	0.447474	413.511 	394	164	-15.7197
1.627   	-3.4762 	191.293 	0.461369	414.704 	392	159	-64.9187
0.405273	-4.12015	189.145 	0.455451	415.391 	394	160	-84.3823
1.99714 	-1.42351	186.498 	0.450325	414.177 	394	162	-35.4803
-0.141675	0.210932	188.397 	0.454852	414.193 	393	160	-56.1123
-0.361563	-1.63579	189.894 	0.456804	415.718 	394	157	77.5362
4.19012 	-0.508718	189.865 	0.45683 	415.717 	394	163	-6.92234
-0.411345	-2.7603 	185.237 	0.447898	413.615 	394	159	81.5241
0.866512	0.750751	185.615 	0.448597	413.776 	394	160	40.9059
2.3048  	2.77186 	188.509 	0.456051	413.426 	392	158	50.2565
-3.5006 	-0.758264	188.497 	0.454194	415.09  	394	161	12.222
-0.199547	3.01447 	181.197 	0.440952	410.979 	393	161	-86.2128
2.77351 	-0.056572	192.403 	0.461585	416.875 	394	158	-1.16852
-0.501246	-0.13787	186.178 	0.450589	413.189 	393	160	15.3792
-4.39527	-1.69981	187.526 	0.453293	413.827 	393	158	21.1433
0.149518	-1.92245	187.303 	0.451858	414.54  	394	159	-85.5529
2.08608 	-3.70296	187.33  	0.451978	414.573 	394	155	-60.605
-0.24013	0.044783	183.283 	0.44407 	412.736 	394	158	-10.564
3.43749 	2.52764 	185.236 	0.448858	412.792 	393	155	36.3277
0.343761	0.853952	186.058 	0.450356	413.139 	393	156	68.0727
-0.805684	-2.66371	187.434 	0.452128	414.605 	394	158	73.1712
1.2658  	1.4799  	182.666 	0.443795	411.623 	393	160	49.4587
1.55718 	-0.241409	185.291 	0.448884	412.796 	393	157	-8.81237
-1.50574	-0.629966	184.981 	0.447377	413.494 	394	159	22.7033
-1.56854	0.584907	187.524 	0.452276	414.639 	394	159	-20.4504
-3.71181	1.61298 	187.762 	0.452803	414.763 	394	159	-23.4876
2.03834 	-0.81256	182.757 	0.445799	409.984 	391	159	-21.7341
1.62905 	-1.72374	185.554 	0.999949	185.579 	2	0	-46.6177
1.25402 	-0.430354	187.251 	0.452662	413.677 	393	159	-18.9412
0.835669	-0.230787	183.286 	0.44408 	412.737 	394	159	-15.4386
0.260527	-0.981908	188.93  	0.454959	415.273 	394	160	-75.1403
0.801149	0.332262	186.153 	0.450541	413.18  	393	158	22.5254
-3.8098 	-0.374597	186.143 	0.449682	414.03  	394	159	5.61553
2.86906 	0.054827	191.757 	0.460368	416.577 	394	159	1.09478
-1.94604	0.780647	188.55  	0.454251	415.104 	394	161	-21.858
1.43207 	0.413522	184.472 	0.44639 	413.267 	394	159	16.1065
1.39849 	1.33219 	185.581 	0.448545	413.763 	394	161	43.6092
1.73916 	-1.38454	185.027 	0.447479	413.517 	394	160	-38.5233
-2.26929	2.92766 	181.328 	0.441233	411.043 	393	160	-52.22
-0.481093	0.878298	191.813 	0.460435	416.595 	394	157	-61.2881
2.58962 	1.29062 	181.608 	0.442658	410.319 	392	159	26.4908
1.27959 	-2.68053	187.303 	0.452799	413.709 	393	159	-64.482
0.411972	-1.31757	185.784 	0.448925	413.853 	394	160	-72.6368
1.83407 	1.98934 	189.835 	0.456717	415.693 	394	160	47.3257
-0.293664	0.664288	183.702 	0.445795	412.082 	393	158	-66.1511
0.792876	-2.56935	190.067 	0.457158	415.801 	394	159	-72.8503
1.36056 	-1.46163	189.239 	0.455564	415.418 	394	160	-47.0511
0.423815	0.67684 	184.224 	0.4459  	413.155 	394	158	57.9466
-0.996474	-2.69942	184.993 	0.448341	412.667 	393	159	69.7388
-1.83862	-1.56195	184.094 	0.445683	413.095 	394	167	40.3487
-0.251605	-0.000371	187.168 	0.45249 	413.639 	393	156	0.0844846
-1.57494	-0.76474	188.671 	0.454473	415.16  	394	158	25.8998
