     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
0.769891	-2.55571	56.9158 	0.996625	57.1713 	5	2	-73.2355
1.76513 	-3.32096	59.4858 	0.998024	59.7226 	4	3	-62.0089
3.97165 	-1.81156	63.9203 	0.993202	64.5078 	8	3	-24.5188
3.66545 	-1.07338	64.7624 	0.999059	64.936  	3	1	-16.322
2.8881  	-0.491829	77.7083 	0.972078	79.9972 	20	8	-9.66449
2.1121  	-0.687009	78.634  	0.99936 	78.7158 	3	1	-18.0183
2.16477 	-1.55874	78.9357 	0.999718	79.0031 	2	1	-35.7557
1.88978 	-2.11729	80.1195 	0.999726	80.1917 	2	1	-48.2497
2.2625  	-1.78606	81.7949 	0.999409	81.8941 	3	1	-38.2883
2.42353 	-2.75414	82.9191 	0.999744	83.0214 	2	1	-48.6536
3.38814 	-2.44872	83.3791 	0.998991	83.5681 	4	3	-35.8569
3.43177 	-2.67749	88.0016 	0.998585	88.234  	5	2	-37.9616
4.32306 	-3.57233	88.7183 	0.999777	88.9152 	2	2	-39.5684
4.68197 	-3.73022	89.483  	0.999781	89.7027 	2	1	-38.5451
4.83453 	-2.89302	90.3697 	0.999785	90.5646 	2	1	-30.8967
4.74775 	-2.32829	91.9346 	0.999533	92.1296 	3	1	-26.1233
5.34152 	-2.34312	92.6948 	0.999796	92.8971 	2	0	-23.6853
4.67881 	-1.85529	92.8497 	0.999796	93.0049 	2	1	-21.6299
3.66528 	-2.258  	94.0925 	0.999802	94.2097 	2	1	-31.6352
4.00895 	-2.99387	99.5268 	0.997833	99.8689 	7	2	-36.7522
3.66392 	-3.45701	99.6719 	0.999823	99.8167 	2	0	-43.3357
2.91535 	-3.34888	101.162 	0.999828	101.277 	2	0	-48.959
1.95744 	-4.02466	102.752 	0.999625	102.888 	3	1	-64.0636
2.36888 	-4.08407	104.284 	0.999838	104.408 	2	0	-59.885
2.06042 	-3.4445 	105.63  	0.999645	105.743 	3	0	-59.1132
1.4192  	-3.63   	107.851 	0.999395	107.986 	4	0	-68.6463
1.33535 	-3.60625	110.023 	0.999855	110.106 	2	0	-69.6811
1.0415  	-3.88205	110.974 	0.999857	111.063 	2	1	-74.9821
1.99343 	-4.47226	112.382 	0.999687	112.524 	3	1	-65.976
2.26346 	-3.4809 	112.496 	0.999861	112.588 	2	0	-56.966
2.06461 	-3.99297	114.02  	0.999865	114.124 	2	0	-62.6583
2.42814 	-3.71849	116.412 	0.99987 	116.512 	2	1	-56.8559
2.15967 	-3.21268	117.665 	0.999873	117.744 	2	1	-56.0898
1.79761 	-3.87567	119.352 	0.999877	119.443 	2	2	-65.1173
1.4558  	-3.69955	120.83  	0.999879	120.91  	2	1	-68.5201
1.65944 	-4.21413	122.942 	0.999884	123.04  	2	1	-68.5065
1.53523 	-3.83933	124.809 	0.999887	124.891 	2	1	-68.2051
1.37284 	-2.93692	126.177 	0.999889	126.232 	2	1	-64.9466
1.22448 	-2.35079	126.61  	0.999753	126.669 	3	0	-62.4859
1.19617 	-2.72659	128.587 	0.999894	128.636 	2	1	-66.3128
-1.70358	1.98688 	12.9081 	0.461171	28.5593 	27	12	-49.3898
-1.72203	3.00394 	13.3792 	0.990902	13.9469 	2	1	-60.1763
-2.44517	4.52537 	14.8948 	0.941663	16.7342 	6	2	-61.6166
-1.84577	6.6032  	17.7274 	0.958794	19.824  	6	2	-74.383
-0.88637	0.938945	25.0571 	0.800701	31.3355 	20	8	-46.6499
-1.16616	1.52863 	25.5473 	0.968647	26.4488 	7	2	-52.6607
-1.64976	1.05833 	28.0963 	0.991229	28.4138 	4	1	-32.6804
-2.33084	0.872967	29.4687 	0.997994	29.633  	2	2	-20.5324
-1.62056	-0.725397	30.6443 	0.995821	30.8245 	3	2	24.1143
-2.35131	-0.75999	32.13   	0.993279	32.4429 	4	1	17.9119
-0.42553	-2.33814	35.4643 	0.82436 	43.1169 	26	7	79.6854
-0.034541	-1.29114	36.397  	0.998676	36.4682 	2	2	88.4676
-2.19416	1.67188 	42.0247 	0.976054	43.1484 	10	4	-37.3063
-3.25859	0.715086	44.7173 	0.989433	45.3204 	7	2	-12.3772
-4.6235 	0.515526	45.8598 	0.998139	46.1811 	3	1	-6.36228
-4.6157 	0.332105	46.552  	0.999197	46.819  	2	2	-4.11541
-4.51496	0.451398	47.4952 	0.999227	47.7484 	2	1	-5.70937
-4.69104	1.14367 	49.0145 	0.999275	49.2875 	2	1	-13.7013
-2.04485	3.67212 	57.877  	0.971807	59.7129 	15	6	-60.8885
-2.51998	3.1469  	58.8365 	0.995471	59.2428 	6	2	-51.3129
-1.8615 	4.00105 	59.4986 	0.998026	59.78   	4	2	-65.0498
-2.56282	3.76373 	62.7531 	0.998224	63.0301 	4	1	-55.748
-2.21857	3.91946 	62.7475 	0.999555	62.937  	2	1	-60.4885
-1.54192	3.76329 	65.8822 	0.999091	66.0676 	3	1	-67.7199
0.616939	4.45068 	68.7139 	0.997686	69.0204 	5	2	82.1082
1.02495 	4.94726 	68.6462 	0.999628	68.8575 	2	1	78.2954
0.521192	4.777   	69.8628 	0.999641	70.053  	2	1	83.7735
0.05503 	4.26363 	71.7023 	0.999659	71.8535 	2	1	89.2606
-0.787845	3.41322 	73.4509 	0.999267	73.5883 	3	0	-77.0026
-1.67591	2.7668  	73.9778 	0.999277	74.1021 	3	0	-58.796
-0.584829	3.04899 	74.9571 	0.998749	75.1154 	4	0	-79.142
-1.89673	4.33882 	76.6391 	0.999328	76.837  	3	0	-66.3874
-1.29216	3.91412 	77.0023 	0.999333	77.164  	3	0	-71.7306
-1.9328 	4.31885 	78.6591 	0.999716	78.8236 	2	1	-65.8902
-2.42853	4.09089 	81.4584 	0.999405	81.6458 	3	1	-59.3048
-1.86885	4.82777 	83.2128 	0.99842 	83.5056 	5	2	-68.8384
-0.712263	5.39803 	88.9737 	0.997297	89.3818 	7	5	-82.4834
-1.54972	5.48448 	90.6094 	0.999786	90.8079 	2	0	-74.2216
-1.65776	6.24332 	91.1325 	0.999789	91.3804 	2	0	-75.1297
-2.06834	6.44877 	91.5167 	0.999791	91.7861 	2	0	-72.2172
-2.07649	7.32011 	92.6705 	0.999796	93.0013 	2	0	-74.163
-1.68118	8.39456 	103.868 	0.993216	104.932 	13	5	-78.6752
-1.57621	7.18843 	105.83  	0.999648	106.123 	3	0	-77.6325
-1.99819	6.28085 	107.433 	0.999658	107.672 	3	2	-72.3521
-2.03431	6.78519 	108.662 	0.999851	108.908 	2	1	-73.3105
-2.20419	5.78791 	112.375 	0.999444	112.608 	4	2	-69.1519
-2.76064	5.59737 	114.194 	0.999865	114.38  	2	1	-63.7474
-3.10084	6.19387 	116.223 	0.999708	116.463 	3	2	-63.4061
-3.17088	6.26569 	117.965 	0.999874	118.189 	2	1	-63.1574
-2.81543	6.15946 	118.339 	0.999875	118.547 	2	1	-65.4354
-3.59812	6.28119 	119.67  	0.999724	119.922 	3	1	-60.1942
-3.65638	7.12184 	121.119 	0.99988 	121.398 	2	0	-62.8239
-3.5317 	7.61866 	122.718 	0.999883	123.019 	2	0	-65.1295
-3.9783 	7.78659 	124.7   	0.999887	125.02  	2	0	-62.9368
-3.06363	7.9252  	125.8   	0.999889	126.101 	2	0	-68.8651
-3.00677	7.92874 	128.065 	0.999893	128.359 	2	0	-69.2321
1.7447  	-0.358522	0.634284	0.117716	16.0617 	17	13	-11.6122
1.45542 	-1.12476	0.75842 	0.256189	7.76618 	8	5	-37.6972
0.751183	-1.79177	1.72762 	0.810781	3.20663 	2	1	-67.2546
-6.10044	1.63974 	49.7927 	0.585758	85.6869 	74	38	-15.045
-7.07627	1.42989 	50.4282 	0.998476	51.0201 	3	1	-11.4238
-7.23055	2.4051  	51.2817 	0.999346	51.8787 	2	2	-18.3987
-7.68024	0.883258	52.2581 	0.992359	53.2336 	7	5	-6.56042
-7.24563	0.650541	53.9945 	0.999408	54.5147 	2	2	-5.13049
-6.4182 	0.215801	54.3481 	0.999413	54.7583 	2	2	-1.92575
-4.58644	-1.23888	56.592  	0.997821	56.9151 	4	1	15.1159
-3.12637	0.080343	58.9619 	0.992008	59.5205 	8	2	-1.47209
-2.81777	1.16629 	59.5549 	0.999505	59.6624 	2	1	-22.4849
-3.86382	0.851959	63.2065 	0.998247	63.4415 	4	1	-12.4346
-1.58406	3.01846 	70.9187 	0.941777	75.3901 	27	4	-62.3099
-2.30749	3.33594 	71.7699 	0.996946	72.1046 	6	3	-55.3282
-1.82472	5.62784 	74.4708 	0.996153	74.9939 	7	1	-72.0357
-2.02803	5.8567  	75.2629 	0.999691	75.541  	2	1	-70.9004
-2.18722	6.12725 	76.8494 	0.999704	77.1472 	2	1	-70.3552
-2.05501	7.52788 	81.3951 	0.998357	81.9029 	5	2	-74.7311
-1.72612	7.11377 	81.9596 	0.99974 	82.3073 	2	0	-76.3611
-1.27856	7.40701 	83.8766 	0.999752	84.2336 	2	2	-80.2064
-1.94242	7.32167 	85.2777 	0.99976 	85.6341 	2	1	-75.1419
-1.94671	7.36616 	86.4871 	0.999766	86.8424 	2	0	-75.1965
-1.27251	7.23987 	87.794  	0.999489	88.1463 	3	0	-80.0313
-0.85984	5.66951 	88.9919 	0.998617	89.2999 	5	0	-81.3763
-0.134482	5.01857 	92.9817 	0.995908	93.4998 	9	1	-88.4651
-0.431139	5.23342 	94.6645 	0.999559	94.8518 	3	0	-85.2906
-0.313064	3.8515  	97.6702 	0.998849	97.8592 	5	1	-85.3531
-0.632026	3.3427  	98.2775 	0.999818	98.3543 	2	0	-79.2932
-0.434083	4.10855 	99.1186 	0.999284	99.2757 	4	1	-83.9689
-1.28913	3.70141 	99.7237 	0.999823	99.8184 	2	0	-70.7978
-2.12607	3.3324  	99.9868 	0.999824	100.083 	2	0	-57.4621
-2.71271	2.78243 	100.351 	0.999825	100.444 	2	1	-45.727
-2.90352	1.86386 	101.023 	0.999828	101.099 	2	1	-32.6977
-3.45612	1.50519 	102.007 	0.999831	102.094 	2	2	-23.5339
-4.19007	0.512049	103.531 	0.999836	103.634 	2	0	-6.96731
-3.4023 	-0.929008	106.691 	0.999382	106.815 	4	2	15.2725
-3.67589	-0.15625	107.205 	0.999847	107.284 	2	1	2.43399
-3.02859	-0.04381	108.446 	0.99985 	108.504 	2	0	0.828753
-2.45003	0.241519	110.429 	0.999676	110.493 	3	3	-5.62991
-2.44814	0.584643	112.321 	0.99986 	112.365 	2	1	-13.4313
-2.78405	-0.343462	113.983 	0.999458	114.079 	4	2	7.03292
-2.10389	-1.16544	115.775 	0.999704	115.835 	3	0	28.9841
-1.85423	-1.05594	117.752 	0.999873	117.786 	2	1	29.6605
-1.44345	-1.71984	117.8   	0.999873	117.837 	2	2	49.9937
-1.40053	-2.62745	119.995 	0.999725	120.065 	3	2	61.9407
-1.13834	-3.15375	120.314 	0.999879	120.376 	2	2	70.1531
-0.889265	-3.39157	122.552 	0.999883	122.617 	2	1	75.3079
-0.479455	-2.69215	124.74  	0.999746	124.801 	3	2	79.9019
0.208182	-3.52833	125.07  	0.999887	125.134 	2	1	-86.6234
1.00978 	-0.04535	0.462876	0.367212	3.02751 	3	1	-2.57148
-0.273801	-1.6925 	2.22614 	0.446431	6.29402 	6	2	80.8107
0.778095	-0.89176	5.5512  	0.770684	7.36483 	5	2	-48.8941
-0.903892	0.019851	7.82997 	0.859229	9.17334 	5	2	-1.25811
-1.85505	-0.394588	12.1565 	0.909236	13.5318 	6	1	12.0084
-2.33842	0.351424	13.4622 	0.990712	13.7965 	2	2	-8.54662
-2.35973	1.06097 	14.7592 	0.954309	15.7017 	5	3	-24.2093
-2.65475	1.83292 	14.7238 	0.983016	15.3335 	3	3	-34.6224
-2.66294	1.74903 	15.3753 	0.992931	15.8137 	2	1	-33.2972
-1.81049	2.18182 	17.5172 	0.953146	18.6174 	6	2	-50.3138
-2.95049	2.86478 	59.9066 	0.740877	81.0493 	58	26	-44.1556
-3.29333	-2.17858	66.85   	0.969614	69.0651 	18	6	33.4851
-2.58277	-1.91974	67.5654 	0.999616	67.668  	2	2	36.6231
-3.77525	-2.06223	69.5024 	0.997738	69.7933 	5	3	28.6456
-3.51489	-1.52946	69.7761 	0.99964 	69.9065 	2	2	23.5157
-3.18101	-0.953449	70.3504 	0.999645	70.4537 	2	2	16.6851
-2.69611	0.508552	73.6909 	0.997098	73.9565 	6	4	-10.6819
-4.10209	0.278208	74.9765 	0.999298	75.1419 	3	1	-3.87992
-4.45762	0.27088 	75.5843 	0.999693	75.7393 	2	1	-3.47747
-3.63512	-0.248962	77.1612 	0.999337	77.2985 	3	2	3.91795
-3.26961	-0.740865	79.6113 	0.998271	79.8199 	5	3	12.7671
-2.26296	-1.82972	82.7495 	0.949984	87.16   	29	11	38.9573
-4.02623	-2.97697	86.576  	0.997897	86.9035 	6	1	36.479
-3.67083	-2.52057	87.5534 	0.999771	87.6866 	2	1	34.4754
-4.32427	-3.21315	88.7512 	0.999777	88.9344 	2	1	36.6143
-3.48571	-3.38838	88.8817 	0.998004	89.1926 	6	1	44.1888
-2.71569	-2.32095	89.932  	0.999783	90.0224 	2	1	40.5188
-0.238534	-2.65254	95.4664 	0.994207	96.0601 	11	4	84.8615
0.464778	-3.18508	97.3357 	0.999582	97.4296 	3	1	-81.6979
-0.208596	-3.37433	97.3101 	0.999814	97.3869 	2	2	86.4626
-0.013066	-3.60353	98.0804 	0.999817	98.1645 	2	0	89.7923
-0.479162	-3.7772 	98.572  	0.999276	98.717  	4	0	82.7704
-1.43019	-2.80482	100.659 	0.999305	100.779 	4	0	62.9829
-1.54635	-2.50446	100.66  	0.999826	100.721 	2	0	58.3074
-1.17196	-3.62639	100.816 	0.999611	100.928 	3	1	72.0905
-1.72259	-2.98923	102.786 	0.999625	102.883 	3	1	60.0466
-2.13632	-3.26349	104.002 	0.999634	104.113 	3	0	56.7908
-1.46419	-3.13414	106.324 	0.999844	106.397 	2	1	64.9592
-0.666781	-2.50666	107.307 	0.999656	107.375 	3	2	75.1041
-0.82592	-1.39263	107.959 	0.99966 	108.008 	3	2	59.3294
0.062396	-1.01012	109.729 	0.999854	109.75  	2	0	-86.4653
-0.353617	-0.354729	110.357 	0.999855	110.374 	2	0	45.09
-0.849515	-0.173548	110.505 	0.999856	110.525 	2	0	11.5461
0.335035	-1.13817	111.432 	0.999432	111.501 	4	0	-73.5976
0.07828 	-1.21695	112.24  	0.999686	112.282 	3	2	-86.3196
-0.241322	-2.02469	113.322 	0.999863	113.356 	2	1	83.2031
-0.278001	-2.65835	113.563 	0.999863	113.61  	2	0	84.03
-0.238884	-2.05259	113.621 	0.999863	113.655 	2	0	83.3618
0.661133	-2.19731	113.846 	0.999864	113.884 	2	1	-73.2544
0.448962	-3.08216	113.755 	0.999864	113.813 	2	1	-81.7124
0.85307 	-3.52676	114.574 	0.999866	114.647 	2	1	-76.4022
1.20258 	-3.17106	119.371 	0.999229	119.511 	5	2	-69.2315
2.15635 	-3.34572	123.013 	0.999535	123.135 	4	2	-57.1979
3.1249  	-2.74533	123.62  	0.999885	123.704 	2	1	-41.3005
4.23461 	-3.42772	124.656 	0.999887	124.789 	2	0	-38.9887
4.22592 	-4.01561	126.167 	0.999889	126.316 	2	0	-43.5383
3.61382 	-4.05036	129.098 	0.999763	129.243 	3	1	-48.2601
6.57844 	-0.050478	42.1612 	0.57316 	74.4493 	65	28	-0.439637
9.13227 	-0.162311	44.7469 	0.986754	46.2826 	8	4	-1.01823
8.83213 	0.19003 	45.0344 	0.98688 	46.5028 	8	4	1.23257
10.187  	0.656429	46.1737 	0.992982	47.6229 	6	2	3.68693
8.72067 	0.774568	51.0632 	0.992057	52.2231 	7	4	5.07568
8.637   	3.80047 	55.9785 	0.939751	60.4078 	22	7	23.7505
8.53671 	4.65529 	57.2441 	0.999478	58.0943 	2	2	28.6048
8.07312 	4.34423 	58.1359 	0.995454	59.1231 	6	3	28.2852
6.47487 	3.10168 	61.9668 	0.9945  	62.7264 	7	3	25.596
6.25882 	4.76294 	63.6998 	0.999039	64.2452 	3	1	37.271
8.46823 	8.58507 	72.0544 	0.9842  	74.2293 	14	3	45.3926
9.35187 	9.05762 	72.9401 	0.99968 	74.1167 	2	2	44.0843
10.2507 	8.60535 	73.2085 	0.999682	74.4455 	2	0	40.0131
10.2492 	8.10136 	74.3636 	0.998766	75.5958 	4	1	38.3241
10.4472 	6.89784 	74.7343 	0.998775	75.8685 	4	2	33.4352
12.2527 	5.88237 	77.0929 	0.988069	79.2272 	13	5	25.645
12.7631 	5.49174 	76.9116 	0.999712	78.1791 	2	1	23.2814
12.8487 	5.33324 	76.9007 	0.999712	78.1714 	2	2	22.5423
12.8768 	4.5399  	78.7841 	0.998899	80.0466 	4	1	19.4209
12.0986 	4.73898 	80.1663 	0.999733	81.2341 	2	1	21.3901
11.4536 	4.546   	81.0971 	0.999738	82.0495 	2	1	21.6484
11.3918 	5.42328 	83.1375 	0.999005	84.1731 	4	2	25.4577
11.2777 	5.37757 	84.4426 	0.999758	85.3825 	2	1	25.4933
11.0561 	4.85159 	86.4539 	0.999481	87.3383 	3	3	23.6926
10.1994 	4.44736 	86.8996 	0.999771	87.6291 	2	1	23.5591
9.71987 	4.33704 	86.6451 	0.999076	87.3771 	4	1	24.0466
8.94293 	4.16095 	87.7355 	0.999774	88.3082 	2	1	24.9515
7.92758 	5.49029 	91.8938 	0.99748 	92.6318 	7	1	34.7048
6.21964 	5.12338 	93.7238 	0.998212	94.2381 	6	1	39.4798
6.26231 	6.35479 	94.0434 	0.999803	94.4843 	2	2	45.42
6.43309 	6.83978 	94.8717 	0.999806	95.3537 	2	2	46.7551
5.86742 	7.24966 	96.5372 	0.999579	97.0276 	3	1	51.0155
7.52736 	7.36928 	99.8067 	0.998429	100.519 	6	2	44.392
7.02387 	7.53494 	99.8899 	0.999825	100.437 	2	1	47.0105
6.50542 	7.97973 	100.554 	0.999827	101.097 	2	0	50.8116
6.40058 	6.37139 	101.768 	0.998946	102.275 	5	1	44.8691
6.405   	5.44103 	102.765 	0.999834	103.126 	2	1	40.3478
7.28934 	6.51685 	104.401 	0.998999	104.963 	5	0	41.7975
7.67556 	5.44755 	105.362 	0.999646	105.819 	3	1	35.3643
7.60397 	5.65807 	107.337 	0.999848	107.771 	2	0	36.6527
7.3524  	5.22041 	107.92  	0.99985 	108.312 	2	1	35.3759
8.20429 	5.19766 	109.113 	0.999853	109.56  	2	0	32.3555
6.86504 	5.21062 	111.55  	0.999683	111.918 	3	1	37.1988
6.28385 	3.92486 	114.612 	0.999466	114.913 	4	1	31.9887
5.46921 	4.08587 	115.226 	0.999868	115.443 	2	0	36.7622
5.57985 	4.84976 	115.836 	0.999869	116.087 	2	2	40.9958
4.85767 	4.48665 	120.723 	0.999248	120.995 	5	3	42.7263
4.43461 	4.65467 	123.11  	0.999739	123.31  	3	0	46.387
3.10028 	4.80961 	123.686 	0.999885	123.832 	2	1	57.1941
2.76402 	4.1366  	125.842 	0.999889	125.955 	2	1	56.2498
2.56419 	4.66416 	126.096 	0.999889	126.222 	2	1	61.1996
2.27563 	4.93879 	126.841 	0.999891	126.972 	2	1	65.2614
1.14173 	4.58561 	127.82  	0.999892	127.921 	2	1	76.0188
0.505753	4.80781 	128.53  	0.999893	128.634 	2	0	83.995
-0.009316	4.32963 	129.356 	0.999895	129.442 	2	0	-89.8768
-3.18015	2.11426 	29.0903 	0.338146	86.7671 	87	37	-33.6171
-2.91809	1.92711 	29.6731 	0.998033	29.9374 	2	1	-33.4408
-3.00338	2.36805 	30.0504 	0.998086	30.351  	2	1	-38.2545
-2.81685	1.86833 	31.7887 	0.998281	32.023  	2	1	-33.555
-3.61631	2.25196 	32.2314 	0.998339	32.5658 	2	2	-31.9115
-3.69585	1.62903 	33.6734 	0.993933	34.1218 	4	3	-23.7866
-4.20384	2.00826 	35.6277 	0.998638	35.9801 	2	1	-25.5348
-3.48302	1.24139 	38.7627 	0.986063	39.4891 	7	3	-19.6167
-2.77254	1.83214 	39.384  	0.993027	39.8015 	5	3	-33.4574
-3.18602	1.85855 	40.2405 	0.998923	40.4528 	2	1	-30.257
-3.76056	1.22145 	41.3343 	0.998981	41.5653 	2	2	-17.994
-7.99463	2.77057 	59.2337 	0.95415 	62.7103 	20	9	-19.114
-8.96457	2.65365 	59.9407 	0.999522	60.6944 	2	2	-16.4895
-7.37721	3.41587 	78.5131 	0.967441	81.5893 	22	8	-24.8456
-6.35411	2.0553  	79.4612 	0.998275	79.8792 	5	5	-17.9243
-7.43553	2.28148 	80.5744 	0.999731	80.9707 	2	1	-17.0578
-10.4599	0.945193	83.808  	0.99388 	84.9836 	10	2	-5.16344
-11.5705	0.518213	87.5187 	0.998591	88.4063 	5	4	-2.56441
-11.7259	1.36353 	89.4026 	0.999784	90.1981 	2	2	-6.63278
-12.3892	1.32894 	89.7201 	0.999786	90.6006 	2	2	-6.12245
-11.2893	-0.516184	91.5889 	0.999174	92.3598 	4	2	2.61792
-11.8374	0.776582	94.638  	0.999227	95.4524 	4	4	-3.75346
-11.5064	0.820384	95.9451 	0.999811	96.6543 	2	1	-4.07818
-11.9701	0.24005 	97.3573 	0.999817	98.1087 	2	1	-1.14887
-12.0606	-0.346371	97.6509 	0.999591	98.4338 	3	1	1.64504
-12.2151	0.828518	101.113 	0.998474	102.008 	6	1	-3.88028
-13.1116	-1.32776	104.985 	0.996827	106.146 	9	2	5.78244
-13.3068	-2.18917	105.137 	0.999648	106.036 	3	2	9.3423
-12.956 	-3.05572	106.515 	0.999389	107.409 	4	2	13.2709
-12.4298	-3.48383	107.969 	0.999851	108.754 	2	0	15.6572
-11.544 	-3.03615	110.162 	0.999104	110.906 	5	1	14.7355
-11.5178	-2.12157	111.927 	0.999687	112.573 	3	1	10.4368
-10.6741	-2.06337	114.185 	0.999866	114.717 	2	1	10.9407
-10.596 	-2.38263	114.505 	0.999867	115.034 	2	0	12.6728
-10.9414	-1.96076	114.705 	0.999867	115.258 	2	1	10.1598
-10.2897	-1.83498	114.704 	0.999867	115.194 	2	0	10.1114
-9.18371	-1.38   	116.818 	0.999487	117.247 	4	1	8.54571
-8.94404	-1.54642	118.751 	0.99972 	119.13  	3	0	9.80947
-9.51338	-1.47618	119.325 	0.999877	119.727 	2	1	8.82021
-9.23753	-2.35952	120.431 	0.999879	120.822 	2	1	14.3286
-9.67896	-3.87845	121.004 	0.999731	121.485 	3	1	21.8365
-9.51808	-2.9973 	122.111 	0.999883	122.532 	2	1	17.4796
-9.64079	-3.2717 	122.215 	0.999883	122.653 	2	0	18.7452
