     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
0.659425	-0.619654	10.2179 	0.983651	10.4284 	2	0	-43.2191
0.694566	-0.459197	11.8005 	0.987645	11.9778 	2	1	-33.4698
0.598504	-0.330107	13.4196 	0.990384	13.5675 	2	1	-28.8791
1.44149 	-0.183869	15.6299 	0.984287	15.9479 	3	1	-7.26913
1.45633 	-0.294849	16.9989 	0.994004	17.1666 	2	1	-11.4455
1.15207 	0.084224	18.4523 	0.994881	18.5836 	2	0	4.18127
-0.179565	-0.616491	1.21339 	0.43808 	3.1337  	3	0	73.7608
-0.115391	-1.22766	2.63241 	0.84022 	3.45969 	2	2	84.6305
0.147486	-1.0146 	3.50768 	0.889627	4.10784 	2	2	-81.7292
-0.430893	-1.58367	3.98486 	0.916894	4.70023 	2	2	74.7792
0.377227	-1.41025	5.79031 	0.904417	6.60259 	3	0	-75.0246
0.737152	-1.7045 	5.77221 	0.955234	6.34776 	2	0	-66.6129
0.786331	-1.68577	6.48406 	0.963362	7.00215 	2	0	-64.9933
0.938482	-1.48167	7.43736 	0.971102	7.86875 	2	0	-57.6501
1.29868 	-1.59582	7.73162 	0.97354 	8.21816 	2	0	-50.8612
1.08013 	-1.31743	9.40041 	0.981221	9.73637 	2	0	-50.6523
1.13434 	-1.44061	11.2547 	0.986722	11.5566 	2	1	-51.7831
1.10241 	-1.02207	12.2805 	0.988687	12.5138 	2	1	-42.8344
0.528444	-1.15158	13.1116 	0.98999 	13.3059 	2	0	-65.3502
0.472938	-0.30035	1.54519 	0.658788	2.49492 	2	1	-32.4185
0.752907	0.264005	1.62003 	0.693316	2.60465 	2	1	19.3231
0.611505	0.678313	2.72803 	0.837504	3.43502 	2	1	47.9651
0.690379	0.864835	3.1509  	0.871744	3.83091 	2	1	51.4004
0.619498	1.07964 	3.24637 	0.879957	3.95114 	2	1	60.1528
0.807707	0.915336	3.97891 	0.911502	4.56605 	2	0	48.5743
0.902243	1.08242 	3.97587 	0.913551	4.61737 	2	0	50.1875
0.890016	0.927914	5.72375 	0.952388	6.15966 	2	0	46.1943
1.11856 	1.09497 	6.01134 	0.957211	6.48947 	2	0	44.3895
0.739323	1.25773 	6.95069 	0.966806	7.346   	2	1	59.5521
0.520817	1.32442 	8.62963 	0.977715	8.94554 	2	0	68.5333
0.664943	1.49882 	9.13968 	0.980196	9.47321 	2	2	66.0758
1.06388 	1.3102  	10.3982 	0.966078	10.9042 	3	1	50.9236
1.31155 	1.23517 	12.2549 	0.988725	12.5279 	2	2	43.2823
1.35711 	2.01905 	13.2649 	0.990453	13.6161 	2	1	56.0929
1.20991 	1.94415 	14.8325 	0.992262	15.1252 	2	0	58.1047
-0.084349	0.324755	0.279011	0.226449	1.92706 	2	1	-75.4403
-0.12194	0.127816	2.31399 	0.777684	2.98415 	2	2	-46.3478
-0.083875	0.455449	3.32318 	0.872835	3.84413 	2	2	-79.5655
-0.180091	0.795352	4.12522 	0.913159	4.60496 	2	1	-77.2418
-0.087837	0.541661	4.4399  	0.922199	4.8511  	2	2	-80.789
0.442884	0.622016	5.09852 	0.939599	5.48679 	2	0	54.5487
0.209736	0.179619	5.58873 	0.94803 	5.90229 	2	0	40.577
0.338886	0.211497	7.19183 	0.967684	7.44346 	2	1	31.9681
-0.019862	0.462799	9.09545 	0.979415	9.29865 	2	1	-87.5426
0.427485	-0.399963	2.44151 	0.665753	3.77125 	3	3	-43.095
1.24485 	-0.601804	3.65657 	0.811502	4.81732 	3	2	-25.8007
1.56735 	0.156186	4.62523 	0.93349 	5.2342  	2	1	5.69071
2.43536 	-0.367364	4.98352 	0.947447	5.86724 	2	1	-8.57818
2.81719 	0.415695	6.22755 	0.96439 	7.1006  	2	0	8.39382
2.75004 	0.326109	6.42909 	0.965881	7.24744 	2	1	6.76275
2.76656 	0.785554	8.34531 	0.978153	9.02411 	2	2	15.8517
2.96366 	0.824904	8.73082 	0.980056	9.44532 	2	1	15.554
3.10258 	0.848918	10.1528 	0.984822	10.8143 	2	1	15.3026
2.98264 	0.685771	10.8879 	0.986506	11.4645 	2	1	12.9485
3.17059 	0.835186	12.4731 	0.989574	13.0327 	2	1	14.7574
3.16407 	1.00323 	13.7679 	0.991322	14.2863 	2	0	17.5923
3.18075 	0.688447	15.4228 	0.992977	15.8739 	2	0	12.2128
2.90236 	0.6725  	16.9216 	0.99408 	17.2842 	2	0	13.0457
0.432653	0.307443	0.310326	0.311284	1.97513 	2	1	35.3976
0.029958	0.393562	1.24884 	0.572237	2.28878 	2	1	85.6471
0.064033	0.182029	1.51496 	0.630923	2.42059 	2	0	70.6195
-0.6124 	-0.360407	2.73425 	0.832917	3.39178 	2	1	30.4775
-0.193365	-0.272714	2.7737  	0.829921	3.36631 	2	0	54.6619
-0.904964	0.148777	2.8915  	0.850247	3.56773 	2	0	-9.33598
-0.685072	0.078671	4.02147 	0.908395	4.49161 	2	0	-6.55093
-1.37418	0.133171	5.32782 	0.946421	5.81538 	2	0	-5.53521
-1.58276	-0.3889 	5.77594 	0.954365	6.28846 	2	0	13.8047
-2.01837	-0.868175	6.19536 	0.961567	6.83616 	2	1	23.2744
-1.64632	-0.679201	8.0439  	0.975016	8.4498  	2	1	22.419
-0.461611	0.006328	0.539659	0.353877	2.00686 	2	1	-0.785391
-0.793475	0.052368	0.677469	0.486311	2.14812 	2	1	-3.77595
-1.01879	-0.161805	1.86984 	0.751106	2.84316 	2	1	9.02437
-1.20427	-0.02376	2.44096 	0.823244	3.3064  	2	1	1.13028
-0.795606	-0.57461	2.69923 	0.837092	3.43106 	2	1	35.838
-0.656203	-0.625206	3.4617  	0.885464	4.04125 	2	0	43.6143
-0.341216	-0.148635	4.33469 	0.918115	4.73866 	2	0	23.5381
-0.275326	-0.485853	5.47458 	0.890214	6.18164 	3	1	60.4604
