     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
6.15843 	-4.69541	156.416 	0.999928	156.619 	2	1	-37.3232
4.77233 	-5.24909	157.902 	0.999929	158.073 	2	0	-47.7238
3.77816 	-4.60102	159.237 	0.999931	159.359 	2	0	-50.6087
4.09622 	-3.68289	159.694 	0.999931	159.8   	2	0	-41.9586
5.26629 	-3.95589	160.932 	0.999932	161.078 	2	0	-36.9129
5.43499 	-2.96816	161.845 	0.999933	161.974 	2	1	-28.6399
-1.76282	-1.10829	159.187 	0.441208	360.828 	345	146	32.1578
-1.53587	0.183316	160.055 	0.999931	160.073 	2	1	-6.80642
-0.99509	1.03381 	160.98  	0.999932	160.998 	2	1	-46.0934
-0.322022	-0.106824	161.871 	0.999933	161.882 	2	1	18.3522
-0.98037	-1.76132	162.909 	0.999851	162.946 	3	1	60.8992
2.30446 	-3.28223	168.49  	0.999008	168.705 	8	1	-54.9273
1.55507 	-2.25318	170.026 	0.999939	170.058 	2	0	-55.3878
0.900985	-2.93907	170.338 	0.999939	170.376 	2	0	-72.9569
-0.673167	-3.8446 	151.514 	0.431078	351.595 	338	133	80.0686
-2.17882	-3.34492	154.733 	0.999835	154.81  	3	3	56.9206
-3.0856 	-3.80036	156.13  	0.999928	156.218 	2	1	50.9261
-2.79319	-2.75862	156.892 	0.999928	156.952 	2	1	44.6433
-4.33547	-3.93076	157.693 	0.999841	157.827 	3	1	42.1971
-1.9694 	-1.46536	160.837 	0.999167	160.99  	7	3	36.6516
-1.57424	-2.81484	161.85  	0.999849	161.907 	3	1	60.7834
-1.45892	-4.15649	164.133 	0.999853	164.216 	3	1	70.6591
-2.54715	-3.59823	164.493 	0.999935	164.563 	2	2	54.7059
-2.09184	-4.44523	166.016 	0.999936	166.099 	2	1	64.7993
-1.05762	-4.1987 	166.929 	0.999937	166.995 	2	0	75.8619
3.44734 	-0.521121	157.101 	0.44072 	356.552 	341	142	-8.59611
2.43769 	-0.799723	159.233 	0.999844	159.279 	3	1	-18.1629
2.62756 	-1.86259	159.737 	0.999845	159.795 	3	2	-35.3315
2.16862 	-2.60978	160.589 	0.999932	160.636 	2	0	-50.2748
2.18217 	-1.17663	161.912 	0.999849	161.956 	3	0	-28.3336
1.25602 	-0.750067	162.945 	0.999934	162.962 	2	0	-30.8447
1.64359 	-1.71198	163.368 	0.999934	163.396 	2	2	-46.1678
0.149041	-4.8486 	155.953 	0.445563	350.182 	334	125	-88.2394
0.82435 	-4.91773	156.277 	0.999928	156.368 	2	1	-80.4842
0.581953	-0.832043	161.082 	0.998629	161.307 	9	6	-55.0301
0.536827	-0.619162	163.654 	0.999934	163.667 	2	2	-49.074
-0.872989	0.565136	167.186 	0.999748	167.231 	4	3	-32.9173
-2.40917	1.08778 	169.068 	0.999861	169.112 	3	1	-24.3
-2.24005	-0.436328	169.389 	0.999862	169.428 	3	1	11.0223
-2.94032	-0.147012	170.202 	0.999939	170.238 	2	1	2.86233
-2.02111	-1.02403	171.33  	0.99994 	171.356 	2	0	26.8698
-1.74813	3.31937 	155.202 	0.442715	350.67  	335	132	-62.2268
-1.88849	4.13795 	157.016 	0.999929	157.093 	2	1	-65.4689
-1.17077	3.46394 	157.309 	0.999929	157.362 	2	2	-71.3254
-1.41976	2.61305 	157.406 	0.999929	157.445 	2	2	-61.4833
-1.5354 	0.957506	158.193 	0.999842	158.229 	3	1	-31.9485
-2.66008	0.174192	160.584 	0.999846	160.631 	3	1	-3.7466
-3.42511	1.02914 	162.3   	0.999933	162.351 	2	0	-16.7239
-4.27383	1.3764  	163.717 	0.999934	163.789 	2	1	-17.8514
-3.62532	1.53154 	166.096 	0.999936	166.153 	2	1	-22.902
-0.945267	3.04313 	157.069 	0.44272 	354.855 	339	137	-72.744
-0.704296	1.92442 	157.642 	0.999929	157.666 	2	2	-69.8985
-0.986128	2.70032 	159.567 	0.999931	159.604 	2	2	-69.9384
-0.478714	1.86928 	159.679 	0.999931	159.702 	2	0	-75.6356
0.582053	2.29753 	160.509 	0.999932	160.537 	2	0	75.7839
0.712823	3.11902 	162.288 	0.999933	162.331 	2	1	77.1268
0.67861 	2.86298 	164.318 	0.999935	164.355 	2	0	76.6654
1.52247 	4.18568 	150.086 	0.433028	346.75  	333	133	70.012
0.519524	4.74885 	151.397 	0.999923	151.484 	2	2	83.7567
-0.451529	3.99215 	152.849 	0.999925	152.913 	2	1	-83.5471
-0.145228	4.95029 	153.643 	0.999925	153.734 	2	1	-88.3197
-1.89635	5.63816 	156.482 	0.999838	156.62  	3	2	-71.4102
0.360266	4.6182  	158.943 	0.999564	159.08  	5	0	85.5395
-0.123882	5.60605 	159.118 	0.99993 	159.227 	2	0	-88.7342
-0.648945	5.1125  	159.95  	0.999931	160.044 	2	1	-82.766
-1.2888 	5.12719 	161.865 	0.999933	161.962 	2	2	-75.8902
0.128052	5.43082 	164.583 	0.999854	164.697 	3	2	88.6494
0.843523	4.13516 	157.217 	0.442059	355.776 	340	134	78.4706
0.755124	3.38594 	159.408 	0.999931	159.457 	2	2	77.4279
-0.007199	3.24315 	159.423 	0.999931	159.467 	2	0	-89.8729
1.18322 	3.59443 	160.678 	0.999932	160.733 	2	1	71.7795
1.17459 	3.04505 	160.345 	0.999932	160.389 	2	1	68.9065
0.212977	3.0373  	161.257 	0.999932	161.296 	2	0	85.989
-0.552156	2.5981  	162.6   	0.999933	162.632 	2	2	-78.0019
-0.842665	1.48819 	164.245 	0.999935	164.265 	2	1	-60.4801
-0.645115	2.38694 	166.167 	0.999936	166.196 	2	0	-74.8762
-0.359845	2.0285  	168.248 	0.999938	168.271 	2	1	-79.9407
-1.47177	1.51033 	168.76  	0.999938	168.784 	2	2	-45.741
-0.475715	1.18249 	154.021 	0.443108	347.605 	332	131	-68.0851
-0.230399	-1.05429	157.384 	0.999716	157.433 	4	1	77.6728
0.26419 	-2.12706	158.196 	0.99993 	158.222 	2	2	-82.92
-0.023681	-1.5943 	160.369 	0.999932	160.388 	2	1	89.1491
0.880853	-2.1925 	160.617 	0.999932	160.646 	2	2	-68.1119
1.51633 	-1.75735	160.784 	0.999932	160.811 	2	1	-49.2108
0.718216	-4.15295	161.452 	0.999578	161.575 	5	2	-80.1883
-1.16408	-3.77905	162.239 	0.999849	162.312 	3	0	72.8794
-2.18012	-3.8522 	163.474 	0.999934	163.545 	2	0	60.4927
-2.93352	-3.85984	165.399 	0.999936	165.481 	2	2	52.7648
-3.74   	-4.36358	165.508 	0.999936	165.619 	2	1	49.4004
-4.63223	-3.43068	166.562 	0.999937	166.672 	2	2	36.5241
-5.28588	-3.42746	169.377 	0.999939	169.504 	2	1	32.9601
-5.22791	-2.31287	170.318 	0.999939	170.424 	2	1	23.865
-4.74934	-2.67011	170.115 	0.999939	170.213 	2	0	29.345
-4.97917	6.51306 	156.202 	0.439078	356.24  	341	136	-52.6025
-5.19001	5.69423 	156.857 	0.999929	157.057 	2	2	-47.6524
-3.82709	4.48467 	158.256 	0.999842	158.39  	3	1	-49.5235
-4.00408	4.89857 	157.97  	0.999929	158.108 	2	0	-50.7375
-3.40559	3.02358 	160.393 	0.999726	160.502 	4	1	-41.5997
-4.14882	3.19737 	162.464 	0.999933	162.56  	2	1	-37.6204
2.88992 	0.108265	162.409 	0.444256	365.634 	349	140	2.14547
1.18407 	2.13135 	163.928 	0.999591	164.013 	5	2	60.9457
1.8332  	2.0901  	165.845 	0.999936	165.879 	2	2	48.7465
2.98383 	2.70601 	167.256 	0.999937	167.315 	2	1	42.2046
2.89373 	1.64915 	167.55  	0.999859	167.606 	3	1	29.679
1.96874 	0.896445	168.184 	0.999938	168.208 	2	0	24.4816
0.421096	0.708555	170.739 	0.999864	170.765 	3	1	59.2769
0.297667	1.81195 	171.487 	0.99994 	171.507 	2	1	80.6709
-0.372028	0.452826	158.478 	0.440621	359.671 	344	142	-50.5946
-0.66405	-0.096314	160.519 	0.999932	160.531 	2	1	8.25265
-0.764937	1.08408 	161.636 	0.999933	161.653 	2	0	-54.7929
0.121339	1.46367 	161.645 	0.999933	161.662 	2	0	85.2611
0.750831	0.410034	162.847 	0.999934	162.86  	2	1	28.6393
0.774276	1.56569 	164.649 	0.999935	164.669 	2	2	63.6863
1.22626 	1.68068 	166.934 	0.999937	166.958 	2	0	53.8847
0.572276	1.79869 	168.666 	0.999938	168.687 	2	0	72.3509
-1.1417 	4.64389 	149.11  	0.430761	346.332 	333	134	-76.1878
-1.70374	3.98597 	149.24  	0.999921	149.315 	2	1	-66.8565
-1.01486	4.70913 	150.511 	0.999922	150.6   	2	0	-77.8383
-0.128867	3.63871 	151.514 	0.999923	151.569 	2	1	-87.9718
0.10895 	1.91801 	153.602 	0.999832	153.64  	3	2	86.749
-0.629926	0.957061	157.44  	0.99984 	157.47  	3	2	-56.6476
0.59188 	1.79993 	158.347 	0.99993 	158.369 	2	2	71.7974
0.108413	0.718117	160.825 	0.999847	160.851 	3	1	81.415
0.297821	-0.18122	162.567 	0.999933	162.579 	2	2	-31.32
-1.13646	0.297829	164.11  	0.999853	164.138 	3	0	-14.6852
2.03198 	-0.987367	160.33  	0.446858	358.829 	342	128	-25.9158
0.366393	0.029724	164.054 	0.999738	164.098 	4	2	4.63802
0.7413  	1.20043 	165.391 	0.999936	165.408 	2	2	58.3035
-0.297151	2.34776 	167.171 	0.999858	167.212 	3	1	-82.7866
0.465421	1.35448 	168.023 	0.999938	168.04  	2	2	71.0365
3.06603 	0.45552 	169.75  	0.999618	169.843 	5	2	8.45063
3.3464  	-1.76747	172.185 	0.999763	172.267 	4	3	-27.8417
4.35633 	-1.33899	172.701 	0.999941	172.772 	2	0	-17.0857
4.76223 	0.09341 	175.567 	0.999871	175.654 	3	0	1.1237
3.72547 	0.67549 	176.749 	0.999944	176.8   	2	2	10.277
2.78763 	0.213304	177.864 	0.999944	177.896 	2	1	4.37564
3.24464 	-3.27067	157.204 	0.443107	354.928 	339	139	-45.229
3.23564 	-4.21842	158.052 	0.99993 	158.153 	2	1	-52.5108
2.21243 	-3.88944	159.107 	0.99993 	159.181 	2	1	-60.3675
1.37659 	-5.6004 	160.983 	0.999729	161.13  	4	2	-76.1904
3.35277 	-3.85217	163.162 	0.999736	163.285 	4	1	-48.9651
4.08788 	-3.24672	163.549 	0.999934	163.643 	2	0	-38.4577
4.41956 	-2.43558	164.8   	0.999935	164.888 	2	0	-28.8588
3.89546 	-3.56117	165.257 	0.999936	165.352 	2	0	-42.4331
3.75121 	-2.74626	165.909 	0.999936	165.985 	2	0	-36.2079
4.71259 	-1.61931	168.919 	0.999861	169.016 	3	3	-18.9635
1.95185 	3.32325 	156.644 	0.446022	351.31  	335	135	59.573
1.65553 	4.42778 	156.853 	0.999928	156.936 	2	1	69.4995
1.54557 	5.38667 	157.771 	0.999929	157.881 	2	1	73.9906
1.62162 	6.4867  	158.995 	0.999931	159.146 	2	2	75.9643
0.935964	6.04999 	160.641 	0.999932	160.768 	2	2	81.2058
-0.121212	6.53837 	162.186 	0.999933	162.329 	2	2	-88.938
1.2962  	6.3238  	164.483 	0.999854	164.633 	3	1	78.4165
1.96398 	7.30513 	165.087 	0.999936	165.271 	2	1	74.9519
2.93412 	3.32458 	169.896 	0.998767	170.164 	9	2	48.5699
2.32214 	2.78216 	169.932 	0.999939	169.981 	2	1	50.1499
1.59187 	3.74222 	171.372 	0.99994 	171.431 	2	1	66.956
2.74311 	-0.036227	161.241 	0.452075	356.721 	339	133	-0.756635
1.77589 	0.681669	162.332 	0.999933	162.354 	2	2	20.9991
3.05158 	1.51653 	163.228 	0.999851	163.288 	3	1	26.4258
2.21024 	1.18204 	163.904 	0.999935	163.934 	2	2	28.138
1.90631 	2.74924 	165.939 	0.999856	165.997 	3	1	55.2627
1.14181 	2.08168 	166.143 	0.999936	166.17  	2	0	61.2551
0.412596	7.58649 	158.788 	0.446931	355.691 	339	131	86.8871
-0.004114	8.48008 	158.915 	0.99993 	159.152 	2	1	-89.9723
0.183224	7.28348 	160.473 	0.999932	160.649 	2	1	88.559
1.08734 	7.51022 	160.732 	0.999932	160.922 	2	2	81.7619
0.555911	6.84568 	161.299 	0.999932	161.456 	2	2	85.3575
1.14449 	5.99189 	163.451 	0.999852	163.589 	3	1	79.1864
0.703275	4.93775 	165.099 	0.999935	165.185 	2	0	81.8941
-0.129559	4.11913 	166.399 	0.999936	166.461 	2	0	-88.1985
3.26193 	-10.9954	151.769 	0.422371	360.352 	348	141	-73.4763
3.80657 	-11.7908	153.141 	0.999925	153.653 	2	1	-72.1077
3.26248 	-10.5725	154.631 	0.999927	155.038 	2	2	-72.8508
1.98027 	-10.4034	156.035 	0.999838	156.419 	3	1	-79.2228
-0.880592	-1.47712	161.915 	0.447246	362.047 	345	136	59.1985
-0.860195	0.806943	165.142 	0.999597	165.213 	5	3	-43.1705
0.068021	0.992033	166.74  	0.999937	166.754 	2	1	86.0776
0.11897 	2.01575 	167.033 	0.999937	167.056 	2	2	86.6224
0.432102	0.935118	169.076 	0.999938	169.089 	2	0	65.1992
0.5328  	1.97227 	170.057 	0.999939	170.079 	2	0	74.8827
0.252199	1.51669 	169.701 	0.999939	169.719 	2	1	80.5591
3.31339 	0.119212	166.776 	0.453778	367.6   	349	137	2.06055
2.99352 	0.935361	168.317 	0.999938	168.356 	2	1	17.352
4.26619 	0.553294	168.699 	0.999861	168.777 	3	1	7.38961
3.92278 	3.07085 	170.779 	0.999759	170.893 	4	2	38.0547
4.50368 	1.90163 	171.835 	0.99994 	171.915 	2	1	22.8914
3.91536 	1.18273 	172.138 	0.999941	172.196 	2	0	16.8082
-5.87413	-5.13718	158.905 	0.441994	359.951 	344	133	41.1711
-3.48618	-4.69218	161.237 	0.99973 	161.386 	4	3	53.3886
-3.58854	-6.41997	163.211 	0.999852	163.401 	3	3	60.7963
-3.75021	-5.35468	164.555 	0.999935	164.695 	2	1	54.9942
-2.16579	-4.43412	167.677 	0.999749	167.792 	4	0	63.9674
-2.45755	-5.39507	169.566 	0.999939	169.68  	2	2	65.51
-2.69264	4.66262 	161.476 	0.450634	358.529 	341	137	-59.9938
-3.27566	3.68283 	162.951 	0.999934	163.036 	2	1	-48.3488
-2.32785	4.12266 	165.227 	0.999936	165.305 	2	1	-60.5489
-3.09494	4.48203 	165.217 	0.999936	165.318 	2	2	-55.3741
-3.98511	6.01182 	166.637 	0.999937	166.804 	2	1	-56.4604
-3.01003	4.05751 	167.49  	0.999608	167.632 	5	1	-53.4305
-1.39025	2.48473 	169.555 	0.999862	169.602 	3	0	-60.7723
-0.307681	1.32399 	171.606 	0.999865	171.634 	3	0	-76.9173
-0.007753	0.272111	172.392 	0.999941	172.403 	2	1	-88.368
3.84088 	-2.94028	147.531 	0.423918	348.206 	336	134	-37.4349
3.17937 	-3.33466	150.688 	0.999826	150.785 	3	2	-46.3657
1.92733 	-1.44381	151.841 	0.999695	151.907 	4	3	-36.8379
1.8652  	-0.320363	152.08  	0.999924	152.103 	2	1	-9.74594
1.0342  	0.713265	153.921 	0.999926	153.938 	2	1	34.5932
0.195163	1.23365 	153.954 	0.999926	153.971 	2	1	81.0104
0.494655	0.231347	155.363 	0.999927	155.375 	2	0	25.0652
0.599081	1.32262 	156.616 	0.999928	156.634 	2	0	65.6318
0.992826	0.251103	150.456 	0.435867	345.197 	331	128	14.1935
1.85688 	-0.60135	151.942 	0.999924	151.966 	2	2	-17.9445
1.44823 	-1.71768	152.175 	0.999924	152.204 	2	1	-49.8648
1.92004 	-1.05759	151.903 	0.999924	151.931 	2	1	-28.8467
0.729218	-0.64487	152.871 	0.999925	152.886 	2	2	-41.4874
0.004237	-1.80443	156.561 	0.999713	156.616 	4	3	-89.8655
-2.48156	-2.32526	159.519 	0.999377	159.655 	6	1	43.1376
-2.91852	-3.51531	160.273 	0.999932	160.349 	2	2	50.2995
-1.99057	-1.80696	162.074 	0.999849	162.12  	3	0	42.2319
-0.189483	-1.72905	163.996 	0.999853	164.029 	3	1	83.7461
0.235029	-1.15238	164.915 	0.999935	164.929 	2	0	-78.4726
-2.7935 	1.49779 	154.843 	0.429449	360.639 	347	143	-28.1989
-1.97191	1.37137 	155.136 	0.999927	155.166 	2	0	-34.8168
-1.82511	2.05138 	156.972 	0.999928	157.007 	2	0	-48.3406
-2.55935	3.08897 	158.426 	0.99993 	158.488 	2	1	-50.3568
-2.29822	3.56485 	160.728 	0.999932	160.795 	2	2	-57.1906
0.189343	5.20754 	157.728 	0.446443	353.491 	337	135	87.9178
1.53015 	6.44757 	158.429 	0.999842	158.593 	3	1	76.6495
2.38727 	5.87833 	158.606 	0.99993 	158.744 	2	1	67.8973
3.3312  	6.12479 	160.303 	0.999932	160.466 	2	1	61.4588
2.51004 	5.16808 	159.973 	0.999845	160.101 	3	2	64.0951
2.46781 	6.01462 	160.496 	0.999932	160.638 	2	1	67.6917
2.34344 	4.84605 	161.328 	0.999848	161.442 	3	1	64.1927
4.01897 	4.22501 	164.269 	0.999739	164.415 	4	3	46.4318
4.09677 	4.63123 	164.009 	0.999935	164.136 	2	0	48.5042
4.11021 	3.52707 	164.923 	0.999935	165.022 	2	1	40.6337
4.08322 	3.6192  	167.432 	0.999937	167.532 	2	0	41.5525
-2.58601	0.831912	146.378 	0.430533	340.052 	327	131	-17.8328
-2.13611	2.26135 	147.237 	0.999817	147.296 	3	1	-46.6314
-1.88578	1.01227 	148.613 	0.999821	148.655 	3	2	-28.2266
-2.03727	2.7575  	151.575 	0.999693	151.661 	4	1	-53.5427
-3.03878	2.35063 	151.525 	0.999827	151.6   	3	1	-37.7237
-3.92782	2.61767 	151.842 	0.999924	151.927 	2	0	-33.6813
-5.14919	2.76374 	152.667 	0.999924	152.79  	2	0	-28.224
-6.12856	1.01798 	153.613 	0.999925	153.75  	2	1	-9.43097
-4.82535	0.995366	154.27  	0.999926	154.36  	2	1	-11.6554
-3.65288	1.19931 	155.285 	0.999927	155.344 	2	1	-18.1761
-2.96967	1.96839 	156.634 	0.999928	156.686 	2	1	-33.5377
-2.36421	2.09272 	157.971 	0.999929	158.014 	2	0	-41.5143
-3.69425	2.78057 	160.503 	0.999846	160.594 	3	0	-36.9679
-4.54261	2.51962 	162.355 	0.999933	162.449 	2	0	-29.0155
-4.73823	1.17711 	163.393 	0.999934	163.477 	2	0	-13.9515
1.45626 	-2.76847	154.913 	0.43886 	353.062 	338	136	-62.255
-0.04561	-3.49577	156.26  	0.999838	156.324 	3	1	89.2526
-1.18721	-3.42006	157.385 	0.999929	157.437 	2	2	70.8566
-0.849419	-2.605  	159.539 	0.999931	159.574 	2	1	71.9403
2.36417 	-2.15936	162.951 	0.999403	163.08  	6	2	-42.4077
2.48748 	-3.92842	164.621 	0.999854	164.71  	3	2	-57.658
3.33037 	-3.29945	164.967 	0.999935	165.045 	2	1	-44.7329
2.65382 	-2.91494	166.493 	0.999936	166.55  	2	0	-47.6846
-1.37418	0.377302	163.439 	0.446469	366.085 	349	138	-15.3531
-0.899686	1.17234 	163.311 	0.999934	163.329 	2	2	-52.4963
-1.01739	2.56496 	165.006 	0.999935	165.04  	2	2	-68.3643
-0.560313	1.95026 	164.896 	0.999935	164.919 	2	0	-73.9706
-0.367185	2.48785 	164.544 	0.999935	164.574 	2	0	-81.6043
-1.70362	1.92241 	165.701 	0.999936	165.731 	2	1	-48.453
-0.679801	5.96768 	152.27  	0.446895	340.995 	325	126	-83.5013
0.271994	6.1604  	152.301 	0.999924	152.438 	2	1	87.472
-2.07857	4.16903 	155.996 	0.999349	156.167 	6	2	-63.5004
-1.42567	3.27224 	156.155 	0.999928	156.207 	2	1	-66.458
-2.5063 	3.0567  	156.118 	0.999928	156.18  	2	1	-50.6504
-1.20205	2.31638 	157.185 	0.999929	157.218 	2	1	-62.5736
-0.707997	1.10715 	158.199 	0.999842	158.23  	3	3	-57.4021
-1.27245	0.060339	159.883 	0.999931	159.899 	2	2	-2.7149
-0.025802	0.396762	160.393 	0.999932	160.404 	2	1	-86.2793
0.045559	-2.1856 	162.851 	0.999734	162.909 	4	2	-88.8059
0.945611	-1.59815	163.537 	0.999934	163.559 	2	0	-59.3876
1.89332 	-2.10969	163.905 	0.999934	163.94  	2	1	-48.094
0.931227	-2.76232	164.656 	0.999935	164.693 	2	1	-71.3702
0.509476	-1.54421	167.38  	0.999859	167.412 	3	2	-71.741
7.42759 	-0.017376	143.947 	0.428286	336.546 	324	118	-0.134037
8.92912 	1.33129 	145.576 	0.999669	145.904 	4	2	8.48011
9.7698  	0.583594	146.457 	0.999918	146.796 	2	2	3.41847
9.76577 	1.84537 	146.834 	0.999919	147.182 	2	2	10.7006
11.6383 	2.14646 	148.446 	0.999821	148.943 	3	1	10.4496
10.6975 	2.70665 	149.405 	0.999922	149.823 	2	2	14.1988
9.47468 	2.09814 	151.182 	0.999923	151.505 	2	2	12.4865
9.79721 	2.41324 	153.361 	0.999925	153.704 	2	1	13.8376
8.54019 	3.03342 	153.936 	0.999926	154.214 	2	0	19.5547
7.8554  	2.4533  	155.808 	0.999928	156.036 	2	0	17.344
7.9648  	1.27789 	156.494 	0.999928	156.713 	2	0	9.115
7.51532 	1.95586 	158.162 	0.99993 	158.363 	2	1	14.5876
7.63661 	3.07623 	159.544 	0.999931	159.768 	2	2	21.9409
7.51401 	2.39539 	161.931 	0.999933	162.134 	2	1	17.6818
6.91624 	3.04255 	162.158 	0.999933	162.345 	2	0	23.7454
0.773761	3.5052  	155.328 	0.440874	352.412 	337	129	77.5519
2.01943 	4.32461 	157.709 	0.999841	157.806 	3	1	64.9693
2.40278 	2.95674 	159.338 	0.999844	159.408 	3	3	50.9012
1.93184 	3.55451 	160.818 	0.999932	160.88  	2	0	61.4764
2.18459 	4.99171 	162.198 	0.999933	162.3   	2	1	66.3638
2.48392 	6.24274 	163.096 	0.999934	163.245 	2	2	68.303
1.2508  	5.69787 	164.321 	0.999935	164.435 	2	0	77.6189
1.58865 	5.5444  	164.057 	0.999935	164.169 	2	2	74.0114
0.619133	4.54364 	164.613 	0.999935	164.688 	2	1	82.2405
0.209023	5.36197 	166.466 	0.999936	166.563 	2	0	87.7677
-0.643625	4.95291 	166.699 	0.999937	166.784 	2	0	-82.596
-0.538286	0.840791	153.169 	0.433748	353.135 	339	134	-57.3721
-3.01296	2.58462 	158.451 	0.999369	158.601 	6	2	-40.6241
-2.45513	1.14239 	160.463 	0.999846	160.51  	3	2	-24.953
-1.39436	1.32842 	161.376 	0.999932	161.398 	2	1	-43.6129
-0.89499	2.27631 	162.054 	0.999933	162.083 	2	1	-68.5365
-1.72695	1.6064  	162.682 	0.999933	162.71  	2	1	-42.929
-0.32919	1.82128 	164.687 	0.999935	164.708 	2	2	-79.7546
-0.851703	0.732341	166.127 	0.999936	166.141 	2	1	-40.6908
-1.71603	1.45953 	157.494 	0.435367	361.786 	347	134	-40.3821
-2.12919	2.40777 	157.833 	0.999929	157.877 	2	1	-48.5137
-2.92327	2.18819 	157.745 	0.999929	157.799 	2	1	-36.8164
-3.71841	1.2548  	159.374 	0.999931	159.433 	2	1	-18.6473
-4.73305	0.162058	160.49  	0.999932	160.571 	2	0	-1.96102
-4.92922	1.01602 	161.503 	0.999932	161.592 	2	0	-11.6468
-1.02235	-5.26365	160.461 	0.447327	358.912 	342	138	79.0085
-0.897988	-3.15874	162.011 	0.999732	162.088 	4	3	74.1303
-0.290375	-2.53526	162.503 	0.999933	162.534 	2	1	83.4662
-0.876767	-1.055  	163.342 	0.999934	163.359 	2	0	50.2715
-1.57887	-0.404654	163.561 	0.999934	163.58  	2	0	14.3751
-1.10103	0.101849	163.489 	0.999934	163.503 	2	0	-5.28503
-1.40224	0.695391	165.214 	0.999935	165.232 	2	1	-26.3775
0.146265	-0.911708	168.121 	0.999751	168.166 	4	2	-80.8858
0.10437 	-1.88245	169.91  	0.999939	169.931 	2	0	-86.8266
-8.14353	-4.22118	149.585 	0.432356	346.626 	333	133	27.3999
-7.87269	-2.99818	151.164 	0.999923	151.41  	2	1	20.8485
-5.3816 	-1.90929	153.463 	0.999329	153.672 	6	5	19.5337
-4.39073	-2.5966 	154.142 	0.999926	154.238 	2	2	30.5993
-4.01279	-3.32844	154.169 	0.999926	154.269 	2	0	39.6743
-3.8728 	-4.03493	155.298 	0.999927	155.41  	2	0	46.1746
-3.55064	-2.84039	157.933 	0.999841	158.023 	3	2	38.6587
-3.94676	-2.29801	160.072 	0.999931	160.148 	2	1	30.2102
-3.63776	-2.04045	162.617 	0.999933	162.681 	2	1	29.2884
-2.84606	-2.93661	164.187 	0.999853	164.262 	3	2	45.8972
