  0.22460001E+01  0.21384239E-01  0.55148143E+00
  0.22480001E+01  0.22298645E-01  0.56192118E+00
  0.22500000E+01  0.23254847E-01  0.57248276E+00
  0.22520001E+01  0.24257278E-01  0.58316445E+00
  0.22540002E+01  0.25306415E-01  0.59396762E+00
  0.22560000E+01  0.26405882E-01  0.60488951E+00
  0.22580001E+01  0.27556324E-01  0.61593789E+00
  0.22600000E+01  0.28760720E-01  0.62710905E+00
  0.22620001E+01  0.30022288E-01  0.63840389E+00
  0.22640002E+01  0.31344581E-01  0.64982903E+00
  0.22660000E+01  0.32727264E-01  0.66137958E+00
  0.22680001E+01  0.34175824E-01  0.67306131E+00
  0.22700000E+01  0.35692833E-01  0.68487191E+00
  0.22720001E+01  0.37280798E-01  0.69681787E+00
  0.22740002E+01  0.38943719E-01  0.70889080E+00
  0.22760000E+01  0.40684365E-01  0.72110069E+00
  0.22780001E+01  0.42507388E-01  0.73344338E+00
  0.22800002E+01  0.44416569E-01  0.74592155E+00
  0.22820001E+01  0.46414662E-01  0.75853425E+00
  0.22840002E+01  0.48506737E-01  0.77128959E+00
  0.22860000E+01  0.50696969E-01  0.78417778E+00
  0.22880001E+01  0.52989721E-01  0.79720992E+00
  0.22900002E+01  0.55390857E-01  0.81037998E+00
  0.22920001E+01  0.57903696E-01  0.82369101E+00
  0.22940001E+01  0.60534023E-01  0.83714604E+00
  0.22960000E+01  0.63288525E-01  0.85074049E+00
  0.22980001E+01  0.66170670E-01  0.86448383E+00
  0.23000002E+01  0.69188498E-01  0.87837040E+00
  0.23020000E+01  0.72347261E-01  0.89240056E+00
  0.23040001E+01  0.75652912E-01  0.90658116E+00
  0.23060000E+01  0.79112768E-01  0.92090642E+00
  0.23080001E+01  0.82734250E-01  0.93538213E+00
  0.23100002E+01  0.86524606E-01  0.95000809E+00
  0.23120000E+01  0.90490505E-01  0.96477997E+00
  0.23140001E+01  0.94641708E-01  0.97970623E+00
  0.23160000E+01  0.98985456E-01  0.99478155E+00
  0.23180001E+01  0.10353158E+00  0.10100129E+01
  0.23200002E+01  0.10828731E+00  0.10253966E+01
  0.23220000E+01  0.11326329E+00  0.10409336E+01
  0.23240001E+01  0.11847024E+00  0.10566279E+01
  0.23260002E+01  0.12391732E+00  0.10724757E+01
  0.23280001E+01  0.12961622E+00  0.10884804E+01
  0.23300002E+01  0.13557740E+00  0.11046436E+01
  0.23320000E+01  0.14181325E+00  0.11209632E+01
  0.23340001E+01  0.14833525E+00  0.11374447E+01
  0.23360002E+01  0.15515752E+00  0.11540847E+01
  0.23380001E+01  0.16229153E+00  0.11708832E+01
  0.23400002E+01  0.16975160E+00  0.11878455E+01
  0.23420000E+01  0.17755286E+00  0.12049665E+01
  0.23440001E+01  0.18571000E+00  0.12222537E+01
  0.23460002E+01  0.19423886E+00  0.12397032E+01
  0.23480000E+01  0.20315385E+00  0.12573154E+01
  0.23500001E+01  0.21247423E+00  0.12750936E+01
  0.23520000E+01  0.22221537E+00  0.12930354E+01
  0.23540001E+01  0.23239660E+00  0.13111458E+01
  0.23560002E+01  0.24303702E+00  0.13294220E+01
  0.23580000E+01  0.25415415E+00  0.13478646E+01
  0.23600001E+01  0.26576945E+00  0.13664765E+01
  0.23620000E+01  0.27790314E+00  0.13852553E+01
  0.23640001E+01  0.29057866E+00  0.14042060E+01
  0.23660002E+01  0.30381784E+00  0.14233259E+01
  0.23680000E+01  0.31764168E+00  0.14426152E+01
  0.23700001E+01  0.33207646E+00  0.14620769E+01
  0.23720002E+01  0.34714735E+00  0.14817107E+01
  0.23740001E+01  0.36287633E+00  0.15015141E+01
  0.23760002E+01  0.37929469E+00  0.15214933E+01
  0.23780000E+01  0.39642569E+00  0.15416433E+01
  0.23800001E+01  0.41430014E+00  0.15619690E+01
  0.23820002E+01  0.43294668E+00  0.15824697E+01
  0.23840001E+01  0.45239073E+00  0.16031437E+01
  0.23860002E+01  0.47266984E+00  0.16239949E+01
  0.23880000E+01  0.49380773E+00  0.16450193E+01
  0.23900001E+01  0.51584327E+00  0.16662235E+01
  0.23920002E+01  0.53880584E+00  0.16876042E+01
  0.23940001E+01  0.56272781E+00  0.17091596E+01
  0.23960001E+01  0.58764815E+00  0.17308955E+01
  0.23980000E+01  0.61359525E+00  0.17528073E+01
  0.24000001E+01  0.64061153E+00  0.17749002E+01
  0.24020002E+01  0.66873008E+00  0.17971725E+01
  0.24040000E+01  0.69798499E+00  0.18196211E+01
  0.24060001E+01  0.72841960E+00  0.18422525E+01
  0.24080000E+01  0.76006454E+00  0.18650614E+01
  0.24100001E+01  0.79296523E+00  0.18880537E+01
  0.24120002E+01  0.82715839E+00  0.19112263E+01
  0.24140000E+01  0.86267555E+00  0.19345779E+01
  0.24160001E+01  0.89956546E+00  0.19581130E+01
  0.24180002E+01  0.93786138E+00  0.19818302E+01
  0.24200001E+01  0.97759891E+00  0.20057266E+01
  0.24220002E+01  0.10188248E+01  0.20298076E+01
  0.24240000E+01  0.10615671E+01  0.20540686E+01
  0.24260001E+01  0.11058735E+01  0.20785148E+01
  0.24280002E+01  0.11517760E+01  0.21031439E+01
  0.24300001E+01  0.11993032E+01  0.21279531E+01
  0.24320002E+01  0.12485036E+01  0.21529479E+01
  0.24340000E+01  0.12993970E+01  0.21781232E+01
  0.24360001E+01  0.13520288E+01  0.22034845E+01
  0.24380002E+01  0.14064234E+01  0.22290299E+01
  0.24400001E+01  0.14626029E+01  0.22547553E+01
  0.24420002E+01  0.15206070E+01  0.22806671E+01
  0.24440000E+01  0.15804454E+01  0.23067596E+01
  0.24460001E+01  0.16421561E+01  0.23330388E+01
  0.24480002E+01  0.17057507E+01  0.23595018E+01
  0.24500000E+01  0.17712367E+01  0.23861449E+01
  0.24520001E+01  0.18386426E+01  0.24129741E+01
  0.24540000E+01  0.19079630E+01  0.24399841E+01
  0.24560001E+01  0.19792197E+01  0.24671803E+01
  0.24580002E+01  0.20524061E+01  0.24945595E+01
  0.24600000E+01  0.21275113E+01  0.25221186E+01
  0.24620001E+01  0.22045465E+01  0.25498636E+01
  0.24640002E+01  0.22834911E+01  0.25777917E+01
  0.24660001E+01  0.23643205E+01  0.26058986E+01
  0.24680002E+01  0.24470327E+01  0.26341915E+01
  0.24700000E+01  0.25315819E+01  0.26626625E+01
  0.24720001E+01  0.26179569E+01  0.26913185E+01
  0.24740000E+01  0.27061009E+01  0.27201524E+01
  0.24760001E+01  0.27959921E+01  0.27491710E+01
  0.24780002E+01  0.28875742E+01  0.27783701E+01
  0.24800000E+01  0.29807823E+01  0.28077466E+01
  0.24820001E+01  0.30755804E+01  0.28373053E+01
  0.24840002E+01  0.31718936E+01  0.28670444E+01
  0.24860001E+01  0.32696412E+01  0.28969586E+01
  0.24880002E+01  0.33687718E+01  0.29270554E+01
  0.24900000E+01  0.34691825E+01  0.29573262E+01
  0.24920001E+01  0.35708127E+01  0.29877784E+01
  0.24940002E+01  0.36735616E+01  0.30184069E+01
  0.24960001E+01  0.37773230E+01  0.30492089E+01
  0.24980001E+01  0.38820248E+01  0.30801895E+01
  0.25000000E+01  0.39875412E+01  0.31113422E+01
  0.25020001E+01  0.40937910E+01  0.31426733E+01
  0.25040002E+01  0.42006555E+01  0.31741774E+01
  0.25060000E+01  0.43080106E+01  0.32058518E+01
  0.25080001E+01  0.44157705E+01  0.32377012E+01
  0.25100002E+01  0.45238075E+01  0.32697229E+01
  0.25120001E+01  0.46319947E+01  0.33019118E+01
  0.25140002E+01  0.47402411E+01  0.33342741E+01
  0.25160000E+01  0.48484039E+01  0.33668017E+01
  0.25180001E+01  0.49563951E+01  0.33995013E+01
  0.25200000E+01  0.50640721E+01  0.34323647E+01
  0.25220001E+01  0.51713490E+01  0.34653995E+01
  0.25240002E+01  0.52780991E+01  0.34985981E+01
  0.25260000E+01  0.53842006E+01  0.35319581E+01
  0.25280001E+01  0.54895725E+01  0.35654855E+01
  0.25300002E+01  0.55940957E+01  0.35991759E+01
  0.25320001E+01  0.56976604E+01  0.36330235E+01
  0.25340002E+01  0.58001933E+01  0.36670351E+01
  0.25360000E+01  0.59015760E+01  0.37012026E+01
  0.25380001E+01  0.60017471E+01  0.37355323E+01
  0.25400002E+01  0.61006088E+01  0.37700193E+01
  0.25420001E+01  0.61980734E+01  0.38046567E+01
  0.25440001E+01  0.62940884E+01  0.38394542E+01
  0.25460000E+01  0.63885641E+01  0.38744004E+01
  0.25480001E+01  0.64814606E+01  0.39095027E+01
  0.25500002E+01  0.65727077E+01  0.39447560E+01
  0.25520000E+01  0.66622448E+01  0.39801552E+01
  0.25540001E+01  0.67500467E+01  0.40157056E+01
  0.25560002E+01  0.68360610E+01  0.40514035E+01
  0.25580001E+01  0.69202423E+01  0.40872426E+01
  0.25600002E+01  0.70025816E+01  0.41232295E+01
  0.25620000E+01  0.70830336E+01  0.41593552E+01
  0.25640001E+01  0.71615973E+01  0.41956258E+01
  0.25660000E+01  0.72382398E+01  0.42320318E+01
  0.25680001E+01  0.73129683E+01  0.42685800E+01
  0.25700002E+01  0.73857684E+01  0.43052654E+01
  0.25720000E+01  0.74566302E+01  0.43420806E+01
  0.25740001E+01  0.75255742E+01  0.43790336E+01
  0.25760002E+01  0.75925961E+01  0.44161181E+01
  0.25780001E+01  0.76577015E+01  0.44533286E+01
  0.25800002E+01  0.77209172E+01  0.44906726E+01
  0.25820000E+01  0.77822456E+01  0.45281377E+01
  0.25840001E+01  0.78417215E+01  0.45657320E+01
  0.25860002E+01  0.78993592E+01  0.46034508E+01
  0.25880001E+01  0.79551778E+01  0.46412854E+01
  0.25900002E+01  0.80092173E+01  0.46792440E+01
  0.25920000E+01  0.80614929E+01  0.47173171E+01
  0.25940001E+01  0.81120510E+01  0.47555103E+01
  0.25960002E+01  0.81609144E+01  0.47938170E+01
  0.25980000E+01  0.82081127E+01  0.48322320E+01
  0.26000001E+01  0.82536926E+01  0.48707614E+01
  0.26020002E+01  0.82976847E+01  0.49093995E+01
  0.26040001E+01  0.83401184E+01  0.49481392E+01
  0.26060002E+01  0.83810444E+01  0.49869885E+01
  0.26080000E+01  0.84204893E+01  0.50259356E+01
  0.26100001E+01  0.84585018E+01  0.50649872E+01
  0.26120000E+01  0.84951105E+01  0.51041327E+01
  0.26140001E+01  0.85303631E+01  0.51433802E+01
  0.26160002E+01  0.85642939E+01  0.51827211E+01
  0.26180000E+01  0.85969372E+01  0.52221498E+01
  0.26200001E+01  0.86283398E+01  0.52616735E+01
  0.26220002E+01  0.86585369E+01  0.53012853E+01
  0.26240001E+01  0.86875601E+01  0.53409777E+01
  0.26260002E+01  0.87154551E+01  0.53807592E+01
  0.26280000E+01  0.87422514E+01  0.54206171E+01
  0.26300001E+01  0.87679930E+01  0.54605589E+01
  0.26320002E+01  0.87927113E+01  0.55005774E+01
  0.26340001E+01  0.88164377E+01  0.55406661E+01
  0.26360002E+01  0.88392124E+01  0.55808330E+01
  0.26380000E+01  0.88610640E+01  0.56210642E+01
  0.26400001E+01  0.88820305E+01  0.56613688E+01
  0.26420002E+01  0.89021387E+01  0.57017388E+01
  0.26440001E+01  0.89214201E+01  0.57421684E+01
  0.26460001E+01  0.89399099E+01  0.57826633E+01
  0.26480002E+01  0.89576340E+01  0.58232164E+01
  0.26500001E+01  0.89746189E+01  0.58638210E+01
  0.26520002E+01  0.89908981E+01  0.59044852E+01
  0.26540000E+01  0.90064936E+01  0.59451947E+01
  0.26560001E+01  0.90214348E+01  0.59859586E+01
  0.26580000E+01  0.90357437E+01  0.60267653E+01
  0.26600001E+01  0.90494499E+01  0.60676208E+01
  0.26620002E+01  0.90625744E+01  0.61085181E+01
  0.26640000E+01  0.90751390E+01  0.61494489E+01
  0.26660001E+01  0.90871687E+01  0.61904225E+01
  0.26680002E+01  0.90986824E+01  0.62314301E+01
  0.26700001E+01  0.91097021E+01  0.62724652E+01
  0.26720002E+01  0.91202488E+01  0.63135347E+01
  0.26740003E+01  0.91303415E+01  0.63546305E+01
  0.26760001E+01  0.91399965E+01  0.63957458E+01
  0.26780000E+01  0.91492338E+01  0.64368834E+01
  0.26800001E+01  0.91580706E+01  0.64780445E+01
  0.26820002E+01  0.91665239E+01  0.65192227E+01
  0.26840000E+01  0.91746073E+01  0.65604095E+01
  0.26860001E+01  0.91823406E+01  0.66016145E+01
  0.26880002E+01  0.91897345E+01  0.66428270E+01
  0.26900001E+01  0.91968050E+01  0.66840410E+01
  0.26920002E+01  0.92035656E+01  0.67252645E+01
  0.26940002E+01  0.92100296E+01  0.67664890E+01
  0.26960001E+01  0.92162094E+01  0.68077073E+01
  0.26980002E+01  0.92221174E+01  0.68489261E+01
  0.27000000E+01  0.92277641E+01  0.68901339E+01
  0.27020001E+01  0.92331629E+01  0.69313369E+01
  0.27040000E+01  0.92383223E+01  0.69725232E+01
  0.27060001E+01  0.92432547E+01  0.70136995E+01
  0.27080002E+01  0.92479677E+01  0.70548596E+01
  0.27100000E+01  0.92524710E+01  0.70959940E+01
  0.27120001E+01  0.92567759E+01  0.71371098E+01
  0.27140002E+01  0.92608900E+01  0.71782031E+01
  0.27160001E+01  0.92648201E+01  0.72192612E+01
  0.27180002E+01  0.92685757E+01  0.72602954E+01
  0.27200003E+01  0.92721643E+01  0.73012948E+01
  0.27220001E+01  0.92755928E+01  0.73422546E+01
  0.27240000E+01  0.92788687E+01  0.73831758E+01
  0.27260001E+01  0.92819986E+01  0.74240603E+01
  0.27280002E+01  0.92849894E+01  0.74649019E+01
  0.27300000E+01  0.92878456E+01  0.75056906E+01
  0.27320001E+01  0.92905741E+01  0.75464358E+01
  0.27340002E+01  0.92931814E+01  0.75871282E+01
  0.27360001E+01  0.92956715E+01  0.76277609E+01
  0.27380002E+01  0.92980490E+01  0.76683426E+01
  0.27400002E+01  0.93003225E+01  0.77088633E+01
  0.27420001E+01  0.93024921E+01  0.77493162E+01
  0.27440002E+01  0.93045654E+01  0.77897091E+01
  0.27460001E+01  0.93065443E+01  0.78300285E+01
  0.27480001E+01  0.93084354E+01  0.78702826E+01
  0.27500000E+01  0.93102417E+01  0.79104576E+01
  0.27520001E+01  0.93119678E+01  0.79505634E+01
  0.27540002E+01  0.93136158E+01  0.79905877E+01
  0.27560000E+01  0.93151884E+01  0.80305262E+01
  0.27580001E+01  0.93166924E+01  0.80703859E+01
  0.27600002E+01  0.93181267E+01  0.81101580E+01
  0.27620001E+01  0.93194981E+01  0.81498365E+01
  0.27640002E+01  0.93208065E+01  0.81894274E+01
  0.27660003E+01  0.93220568E+01  0.82289228E+01
  0.27680001E+01  0.93232508E+01  0.82683163E+01
  0.27700000E+01  0.93243904E+01  0.83076096E+01
  0.27720001E+01  0.93254795E+01  0.83468046E+01
  0.27740002E+01  0.93265190E+01  0.83858929E+01
  0.27760000E+01  0.93275118E+01  0.84248695E+01
  0.27780001E+01  0.93284597E+01  0.84637403E+01
  0.27800002E+01  0.93293648E+01  0.85024967E+01
  0.27820001E+01  0.93302298E+01  0.85411320E+01
  0.27840002E+01  0.93310547E+01  0.85796528E+01
  0.27860003E+01  0.93318434E+01  0.86180525E+01
  0.27880001E+01  0.93325968E+01  0.86563244E+01
  0.27900002E+01  0.93333149E+01  0.86944733E+01
  0.27920001E+01  0.93340015E+01  0.87324877E+01
  0.27940001E+01  0.93346567E+01  0.87703762E+01
  0.27960000E+01  0.93352833E+01  0.88081245E+01
  0.27980001E+01  0.93358803E+01  0.88457403E+01
  0.28000002E+01  0.93364506E+01  0.88832169E+01
  0.28020000E+01  0.93369961E+01  0.89205456E+01
  0.28040001E+01  0.93375158E+01  0.89577341E+01
  0.28060002E+01  0.93380127E+01  0.89947758E+01
  0.28080001E+01  0.93384867E+01  0.90316629E+01
  0.28100002E+01  0.93389397E+01  0.90684013E+01
  0.28120003E+01  0.93393726E+01  0.91049852E+01
  0.28140001E+01  0.93397846E+01  0.91414070E+01
  0.28160000E+01  0.93401794E+01  0.91776686E+01
  0.28180001E+01  0.93405552E+01  0.92137718E+01
  0.28200002E+01  0.93409147E+01  0.92497091E+01
  0.28220000E+01  0.93412580E+01  0.92854748E+01
  0.28240001E+01  0.93415852E+01  0.93210745E+01
  0.28260002E+01  0.93418980E+01  0.93565016E+01
  0.28280001E+01  0.93421965E+01  0.93917503E+01
  0.28300002E+01  0.93424816E+01  0.94268236E+01
  0.28320003E+01  0.93427544E+01  0.94617176E+01
  0.28340001E+01  0.93430147E+01  0.94964256E+01
  0.28360002E+01  0.93432627E+01  0.95309525E+01
  0.28380001E+01  0.93434992E+01  0.95652866E+01
  0.28400002E+01  0.93437262E+01  0.95994368E+01
  0.28420000E+01  0.93439417E+01  0.96333904E+01
  0.28440001E+01  0.93441486E+01  0.96671524E+01
  0.28460002E+01  0.93443441E+01  0.97007179E+01
  0.28480000E+01  0.93445330E+01  0.97340803E+01
  0.28500001E+01  0.93447123E+01  0.97672453E+01
  0.28520002E+01  0.93448839E+01  0.98002052E+01
  0.28540001E+01  0.93450480E+01  0.98329573E+01
  0.28560002E+01  0.93452044E+01  0.98655024E+01
  0.28580000E+01  0.93453522E+01  0.98978338E+01
  0.28600001E+01  0.93454952E+01  0.99299545E+01
  0.28620000E+01  0.93456316E+01  0.99618578E+01
  0.28640001E+01  0.93457613E+01  0.99935455E+01
  0.28660002E+01  0.93458853E+01  0.10025015E+02
  0.28680000E+01  0.93460035E+01  0.10056255E+02
  0.28700001E+01  0.93461161E+01  0.10087277E+02
  0.28720002E+01  0.93462238E+01  0.10118073E+02
  0.28740001E+01  0.93463268E+01  0.10148636E+02
  0.28760002E+01  0.93464260E+01  0.10178971E+02
  0.28780003E+01  0.93465195E+01  0.10209074E+02
  0.28800001E+01  0.93466091E+01  0.10238937E+02
  0.28820002E+01  0.93466949E+01  0.10268567E+02
  0.28840001E+01  0.93467760E+01  0.10297954E+02
  0.28860002E+01  0.93468542E+01  0.10327103E+02
  0.28880000E+01  0.93469296E+01  0.10356004E+02
  0.28900001E+01  0.93470001E+01  0.10384663E+02
  0.28920002E+01  0.93470678E+01  0.10413074E+02
  0.28940001E+01  0.93471327E+01  0.10441233E+02
  0.28960001E+01  0.93471937E+01  0.10469142E+02
  0.28980002E+01  0.93472538E+01  0.10496799E+02
  0.29000001E+01  0.93473101E+01  0.10524196E+02
  0.29020002E+01  0.93473644E+01  0.10305116E+02
  0.29040000E+01  0.93474159E+01  0.10299946E+02
  0.29060001E+01  0.93474646E+01  0.10294757E+02
  0.29080000E+01  0.93475113E+01  0.10289551E+02
  0.29100001E+01  0.93475561E+01  0.10284327E+02
  0.29120002E+01  0.93475990E+01  0.10279083E+02
  0.29140000E+01  0.93476400E+01  0.10273823E+02
  0.29160001E+01  0.93476782E+01  0.10268546E+02
  0.29180002E+01  0.93477154E+01  0.10263250E+02
  0.29200001E+01  0.93477507E+01  0.10257938E+02
  0.29220002E+01  0.93477850E+01  0.10252609E+02
  0.29240003E+01  0.93478174E+01  0.10247264E+02
  0.29260001E+01  0.93478479E+01  0.10241901E+02
  0.29280002E+01  0.93478775E+01  0.10236524E+02
  0.29300001E+01  0.93479061E+01  0.10231129E+02
  0.29320002E+01  0.93479328E+01  0.10225718E+02
  0.29340000E+01  0.93479586E+01  0.10220292E+02
  0.29360001E+01  0.93479824E+01  0.10214850E+02
  0.29380002E+01  0.93480062E+01  0.10209393E+02
  0.29400001E+01  0.93480291E+01  0.10203921E+02
  0.29420002E+01  0.93480501E+01  0.10198435E+02
  0.29440002E+01  0.93480711E+01  0.10192931E+02
  0.29460001E+01  0.93480902E+01  0.10187416E+02
  0.29480002E+01  0.93481083E+01  0.10181885E+02
  0.29500000E+01  0.93481264E+01  0.10176341E+02
  0.29520001E+01  0.93481436E+01  0.10170782E+02
  0.29540000E+01  0.93481598E+01  0.10165211E+02
  0.29560001E+01  0.93481750E+01  0.10159624E+02
  0.29580002E+01  0.93481894E+01  0.10154025E+02
  0.29600000E+01  0.93482037E+01  0.10148413E+02
  0.29620001E+01  0.93482170E+01  0.10142787E+02
  0.29640002E+01  0.93482304E+01  0.10137149E+02
  0.29660001E+01  0.93482418E+01  0.10131500E+02
  0.29680002E+01  0.93482533E+01  0.10125836E+02
  0.29700003E+01  0.93482647E+01  0.10120161E+02
  0.29720001E+01  0.93482752E+01  0.10114475E+02
  0.29740002E+01  0.93482857E+01  0.10108778E+02
  0.29760001E+01  0.93482952E+01  0.10103068E+02
  0.29780002E+01  0.93483047E+01  0.10097347E+02
  0.29800000E+01  0.93483133E+01  0.10091616E+02
  0.29820001E+01  0.93483219E+01  0.10085874E+02
  0.29840002E+01  0.93483305E+01  0.10080121E+02
  0.29860001E+01  0.93483381E+01  0.10074357E+02
  0.29880002E+01  0.93483448E+01  0.10068584E+02
  0.29900002E+01  0.93483515E+01  0.10062799E+02
  0.29920001E+01  0.93483591E+01  0.10057007E+02
  0.29940002E+01  0.93483648E+01  0.10051204E+02
  0.29960001E+01  0.93483706E+01  0.10045391E+02
  0.29980001E+01  0.93483772E+01  0.10039570E+02
  0.30000000E+01  0.93483829E+01  0.10033739E+02
  0.30020001E+01  0.93483887E+01  0.10027899E+02
  0.30040002E+01  0.93483934E+01  0.10022051E+02
  0.30060000E+01  0.93483982E+01  0.10016195E+02
  0.30080001E+01  0.93484030E+01  0.10010330E+02
  0.30100002E+01  0.93484068E+01  0.10004457E+02
  0.30120001E+01  0.93484106E+01  0.99985781E+01
  0.30140002E+01  0.93484154E+01  0.99926891E+01
  0.30160003E+01  0.93484192E+01  0.99867935E+01
  0.30180001E+01  0.93484230E+01  0.99808922E+01
  0.30200002E+01  0.93484268E+01  0.99749813E+01
  0.30220001E+01  0.93484287E+01  0.99690657E+01
  0.30240002E+01  0.93484325E+01  0.99631424E+01
  0.30260000E+01  0.93484354E+01  0.99572124E+01
  0.30280001E+01  0.93484383E+01  0.99512768E+01
  0.30300002E+01  0.93484411E+01  0.99453344E+01
  0.30320001E+01  0.93484440E+01  0.99393864E+01
  0.30340002E+01  0.93484468E+01  0.99334335E+01
  0.30360003E+01  0.93484488E+01  0.99274731E+01
  0.30380001E+01  0.93484516E+01  0.99215097E+01
  0.30400002E+01  0.93484535E+01  0.99155388E+01
  0.30420001E+01  0.93484554E+01  0.99095650E+01
  0.30440001E+01  0.93484573E+01  0.99035845E+01
  0.30460000E+01  0.93484592E+01  0.98976011E+01
  0.30480001E+01  0.93484621E+01  0.98916121E+01
  0.30500002E+01  0.93484631E+01  0.98856182E+01
  0.30520000E+01  0.93484650E+01  0.98796215E+01
  0.30540001E+01  0.93484669E+01  0.98736200E+01
  0.30560002E+01  0.93484678E+01  0.98676147E+01
  0.30580001E+01  0.93484697E+01  0.98616066E+01
  0.30600002E+01  0.93484707E+01  0.98555946E+01
  0.30620003E+01  0.93484726E+01  0.98495789E+01
  0.30640001E+01  0.93484735E+01  0.98435602E+01
  0.30660002E+01  0.93484745E+01  0.98375387E+01
  0.30680001E+01  0.93484755E+01  0.98315153E+01
  0.30700002E+01  0.93484764E+01  0.98254881E+01
  0.30720000E+01  0.93484774E+01  0.98194580E+01
  0.30740001E+01  0.93484793E+01  0.98134260E+01
  0.30760002E+01  0.93484802E+01  0.98073921E+01
  0.30780001E+01  0.93484802E+01  0.98013573E+01
  0.30800002E+01  0.93484821E+01  0.97953186E+01
  0.30820003E+01  0.93484821E+01  0.97892790E+01
  0.30840001E+01  0.93484831E+01  0.97832375E+01
  0.30860002E+01  0.93484840E+01  0.97771940E+01
  0.30880001E+01  0.93484850E+01  0.97711515E+01
  0.30900002E+01  0.93484859E+01  0.97651062E+01
  0.30920000E+01  0.93484859E+01  0.97590599E+01
  0.30940001E+01  0.93484869E+01  0.97530127E+01
  0.30960002E+01  0.93484869E+01  0.97469654E+01
  0.30980000E+01  0.93484879E+01  0.97409172E+01
  0.31000001E+01  0.93484888E+01  0.97348680E+01
  0.31020002E+01  0.93484888E+01  0.97288198E+01
  0.31040001E+01  0.93484898E+01  0.97227697E+01
  0.31060002E+01  0.93484898E+01  0.97167215E+01
  0.31080003E+01  0.93484907E+01  0.97106714E+01
  0.31100001E+01  0.93484907E+01  0.97046242E+01
  0.31120002E+01  0.93484907E+01  0.96985750E+01
  0.31140001E+01  0.93484917E+01  0.96925278E+01
  0.31160002E+01  0.93484917E+01  0.96864796E+01
  0.31180000E+01  0.93484917E+01  0.96804333E+01
  0.31200001E+01  0.93484926E+01  0.96743879E+01
  0.31220002E+01  0.93484936E+01  0.96683435E+01
  0.31240001E+01  0.93484936E+01  0.96623001E+01
  0.31260002E+01  0.93484936E+01  0.96562567E+01
  0.31280003E+01  0.93484936E+01  0.96502161E+01
  0.31300001E+01  0.93484945E+01  0.96441774E+01
  0.31320002E+01  0.93484945E+01  0.96381397E+01
  0.31340001E+01  0.93484945E+01  0.96321030E+01
  0.31360002E+01  0.93484955E+01  0.96260691E+01
  0.31380000E+01  0.93484955E+01  0.96200380E+01
  0.31400001E+01  0.93484955E+01  0.96140060E+01
  0.31420002E+01  0.93484955E+01  0.96079779E+01
  0.31440001E+01  0.93484955E+01  0.96019526E+01
  0.31460001E+01  0.93484955E+01  0.95959291E+01
  0.31480002E+01  0.93484964E+01  0.95899076E+01
