   0.00000000E+00   0.24993034E-06   0.23091015E-05   0.84442408E-05   0.21349784E-04
   0.44199351E-04   0.80704063E-04   0.13518304E-03   0.21264398E-03   0.31887769E-03
   0.46056579E-03   0.64541231E-03   0.88229310E-03   0.11814613E-02   0.15546621E-02
   0.20155502E-02   0.25800676E-02   0.32668943E-02   0.40978175E-02   0.50982577E-02
   0.62976619E-02   0.77301604E-02   0.94346479E-02   0.11454820E-01   0.13838539E-01
   0.16635537E-01   0.19894175E-01   0.23655651E-01   0.27947700E-01   0.32779507E-01
   0.38139589E-01   0.43997686E-01   0.50311752E-01   0.57031490E-01   0.64105980E-01
   0.71485266E-01   0.79122730E-01   0.86976722E-01   0.95010564E-01   0.10319091E+00
   0.11149087E+00   0.11988505E+00   0.12835290E+00   0.13687666E+00   0.14544098E+00
   0.15403189E+00   0.16263856E+00   0.17125008E+00   0.17985861E+00   0.18845658E+00
   0.19703767E+00   0.20559606E+00   0.21412715E+00   0.22262619E+00   0.23108904E+00
   0.23951256E+00   0.24789301E+00   0.25622696E+00   0.26450998E+00   0.27273875E+00
   0.28090811E+00   0.28901428E+00   0.29705298E+00   0.30502230E+00   0.31291837E+00
   0.32074150E+00   0.32849121E+00   0.33616963E+00   0.34378067E+00   0.35132697E+00
   0.35881269E+00   0.36624146E+00   0.37361720E+00   0.38094366E+00   0.38822567E+00
   0.39546400E+00   0.40266407E+00   0.40982646E+00   0.41695708E+00   0.42405507E+00
   0.43112564E+00   0.43817014E+00   0.44518957E+00   0.45218644E+00   0.45916322E+00
   0.46612024E+00   0.47305900E+00   0.47998232E+00   0.48689049E+00   0.49378687E+00
   0.50067049E+00   0.50754213E+00   0.51440424E+00   0.52125692E+00   0.52810001E+00
   0.53493607E+00   0.54176658E+00   0.54858905E+00   0.55540633E+00   0.56221813E+00
   0.56902373E+00   0.57582599E+00   0.58262497E+00   0.58942097E+00   0.59621257E+00
   0.60300159E+00   0.60978895E+00   0.61657250E+00   0.62335366E+00   0.63013488E+00
   0.63691169E+00   0.64368922E+00   0.65046442E+00   0.65723568E+00   0.66400379E+00
   0.67077428E+00   0.67754048E+00   0.68430603E+00   0.69107139E+00   0.69783199E+00
   0.70459092E+00   0.71134496E+00   0.71810508E+00   0.72485650E+00   0.73160726E+00
   0.73835319E+00   0.74509895E+00   0.75184202E+00   0.75858229E+00   0.76531708E+00
   0.77205223E+00   0.77877980E+00   0.78550637E+00   0.79222697E+00   0.79894841E+00
   0.80566412E+00   0.81237113E+00   0.81907791E+00   0.82577449E+00   0.83247143E+00
   0.83916467E+00   0.84585130E+00   0.85252792E+00   0.85920572E+00   0.86587805E+00
   0.87253582E+00   0.87919450E+00   0.88584900E+00   0.89249212E+00   0.89913118E+00
   0.90576398E+00   0.91239303E+00   0.91901302E+00   0.92562085E+00   0.93223208E+00
   0.93882895E+00   0.94542223E+00   0.95200634E+00   0.95857960E+00   0.96515340E+00
   0.97171223E+00   0.97826588E+00   0.98481911E+00   0.99135941E+00   0.99789089E+00
   0.10044204E+01   0.10109353E+01   0.10174340E+01   0.10239358E+01   0.10304279E+01
   0.10369093E+01   0.10433929E+01   0.10498519E+01   0.10563090E+01   0.10627677E+01
   0.10692055E+01   0.10756459E+01   0.10820678E+01   0.10884849E+01   0.10948962E+01
   0.11012945E+01   0.11076936E+01   0.11140741E+01   0.11204575E+01   0.11268173E+01
   0.11331799E+01   0.11395336E+01   0.11458672E+01   0.11522166E+01   0.11585339E+01
   0.11648599E+01   0.11711758E+01   0.11774720E+01   0.11837677E+01   0.11900500E+01
   0.11963286E+01   0.12025890E+01   0.12088574E+01   0.12151036E+01   0.12213532E+01
   0.00000000E+00   0.35017301E-05   0.15380121E-04   0.36429006E-04   0.67486071E-04
   0.10945392E-03   0.16330570E-03   0.23009480E-03   0.31096311E-03   0.40715354E-03
   0.52001578E-03   0.65102766E-03   0.80180552E-03   0.97414001E-03   0.11700148E-02
   0.13998941E-02   0.16647490E-02   0.19659966E-02   0.23059607E-02   0.26877418E-02
   0.31150351E-02   0.35935172E-02   0.41268268E-02   0.47218623E-02   0.53846375E-02
   0.61224988E-02   0.69461139E-02   0.78644129E-02   0.88892346E-02   0.10036302E-01
   0.11321574E-01   0.12764858E-01   0.14391284E-01   0.16230863E-01   0.18315777E-01
   0.20692896E-01   0.23414606E-01   0.26546624E-01   0.30175483E-01   0.34406133E-01
   0.39366852E-01   0.45226887E-01   0.52139886E-01   0.60081031E-01   0.68965800E-01
   0.78692362E-01   0.89146130E-01   0.10019177E+00   0.11171145E+00   0.12358209E+00
   0.13570774E+00   0.14800082E+00   0.16038495E+00   0.17281343E+00   0.18523456E+00
   0.19761725E+00   0.20994402E+00   0.22218394E+00   0.23433353E+00   0.24637723E+00
   0.25831157E+00   0.27013081E+00   0.28183660E+00   0.29342723E+00   0.30489534E+00
   0.31625390E+00   0.32750437E+00   0.33863741E+00   0.34966522E+00   0.36058572E+00
   0.37140661E+00   0.38212529E+00   0.39274302E+00   0.40327522E+00   0.41371393E+00
   0.42405656E+00   0.43431705E+00   0.44450498E+00   0.45460004E+00   0.46461844E+00
   0.47456935E+00   0.48444036E+00   0.49423954E+00   0.50397134E+00   0.51363701E+00
   0.52323794E+00   0.53277421E+00   0.54225349E+00   0.55166638E+00   0.56102711E+00
   0.57033461E+00   0.57958776E+00   0.58877391E+00   0.59792113E+00   0.60702276E+00
   0.61606699E+00   0.62507057E+00   0.63401675E+00   0.64293325E+00   0.65179491E+00
   0.66060913E+00   0.66939658E+00   0.67813742E+00   0.68683225E+00   0.69550472E+00
   0.70413268E+00   0.71270853E+00   0.72127330E+00   0.72979647E+00   0.73827541E+00
   0.74673021E+00   0.75514084E+00   0.76353133E+00   0.77187914E+00   0.78022140E+00
   0.78852552E+00   0.79678386E+00   0.80503106E+00   0.81323409E+00   0.82142889E+00
   0.82957828E+00   0.83771271E+00   0.84581858E+00   0.85388440E+00   0.86195368E+00
   0.86997855E+00   0.87799537E+00   0.88597995E+00   0.89395589E+00   0.90189177E+00
   0.90982199E+00   0.91770387E+00   0.92558908E+00   0.93345535E+00   0.94128716E+00
   0.94909436E+00   0.95690244E+00   0.96467942E+00   0.97245312E+00   0.98018295E+00
   0.98791140E+00   0.99563646E+00   0.10033292E+01   0.10109873E+01   0.10186596E+01
   0.10263004E+01   0.10339109E+01   0.10415252E+01   0.10491190E+01   0.10566835E+01
   0.10642650E+01   0.10717999E+01   0.10793377E+01   0.10868709E+01   0.10943664E+01
   0.11018652E+01   0.11093289E+01   0.11168015E+01   0.11242422E+01   0.11316856E+01
   0.11391331E+01   0.11465389E+01   0.11539299E+01   0.11613089E+01   0.11687068E+01
   0.11760664E+01   0.11834123E+01   0.11907440E+01   0.11980989E+01   0.12054147E+01
   0.12127146E+01   0.12200063E+01   0.12273207E+01   0.12345737E+01   0.12418518E+01
   0.12490983E+01   0.12563221E+01   0.12635914E+01   0.12708080E+01   0.12780225E+01
   0.12852260E+01   0.12924614E+01   0.12996212E+01   0.13068131E+01   0.13139857E+01
   0.13211231E+01   0.13283143E+01   0.13354329E+01   0.13425827E+01   0.13496956E+01
   0.13568096E+01   0.13639678E+01   0.13710442E+01   0.13781364E+01   0.13852241E+01
   0.13922981E+01   0.13993977E+01   0.14064574E+01   0.14134957E+01   0.14205645E+01
   0.00000000E+00   0.45436149E-09   0.87699803E-08   0.49142923E-07   0.16817305E-06
   0.44040925E-06   0.97451709E-06   0.19202114E-05   0.34760321E-05   0.58981445E-05
   0.95102287E-05   0.14715043E-04   0.22007562E-04   0.31991414E-04   0.45393819E-04
   0.63098196E-04   0.86195469E-04   0.11603007E-03   0.15424821E-03   0.20286880E-03
   0.26436950E-03   0.34181573E-03   0.43900710E-03   0.56069711E-03   0.71288220E-03
   0.90315857E-03   0.11412352E-02   0.14395096E-02   0.18137984E-02   0.22841878E-02
   0.28760361E-02   0.36211768E-02   0.45600371E-02   0.57437243E-02   0.72380020E-02
   0.91276187E-02   0.11522256E-01   0.14564279E-01   0.18435547E-01   0.23360839E-01
   0.29603606E-01   0.37431411E-01   0.47054600E-01   0.58535032E-01   0.71718745E-01
   0.86255305E-01   0.10170876E+00   0.11766454E+00   0.13380539E+00   0.14991347E+00
   0.16585508E+00   0.18155526E+00   0.19697717E+00   0.21210949E+00   0.22695208E+00
   0.24151567E+00   0.25581473E+00   0.26986507E+00   0.28368306E+00   0.29728466E+00
   0.31068355E+00   0.32389235E+00   0.33692062E+00   0.34977823E+00   0.36247021E+00
   0.37500504E+00   0.38738754E+00   0.39962572E+00   0.41172683E+00   0.42369848E+00
   0.43554732E+00   0.44728202E+00   0.45890805E+00   0.47043338E+00   0.48186347E+00
   0.49320456E+00   0.50446057E+00   0.51563716E+00   0.52673763E+00   0.53776789E+00
   0.54872990E+00   0.55962896E+00   0.57046479E+00   0.58124310E+00   0.59196389E+00
   0.60263294E+00   0.61324632E+00   0.62381250E+00   0.63432890E+00   0.64479971E+00
   0.65522504E+00   0.66560537E+00   0.67594296E+00   0.68623674E+00   0.69649190E+00
   0.70670444E+00   0.71687984E+00   0.72701496E+00   0.73711205E+00   0.74717140E+00
   0.75719541E+00   0.76718038E+00   0.77713186E+00   0.78704602E+00   0.79692620E+00
   0.80677128E+00   0.81658095E+00   0.82635677E+00   0.83609957E+00   0.84580767E+00
   0.85548228E+00   0.86512452E+00   0.87473607E+00   0.88431430E+00   0.89385897E+00
   0.90337425E+00   0.91285700E+00   0.92230844E+00   0.93172789E+00   0.94111907E+00
   0.95047456E+00   0.95980412E+00   0.96910369E+00   0.97836953E+00   0.98761058E+00
   0.99682218E+00   0.10059996E+01   0.10151519E+01   0.10242761E+01   0.10333720E+01
   0.10424423E+01   0.10514784E+01   0.10604912E+01   0.10694749E+01   0.10784340E+01
   0.10873657E+01   0.10962666E+01   0.11051462E+01   0.11139996E+01   0.11228256E+01
   0.11316282E+01   0.11404020E+01   0.11491560E+01   0.11578790E+01   0.11665848E+01
   0.11752660E+01   0.11839184E+01   0.11925483E+01   0.12011578E+01   0.12097418E+01
   0.12183057E+01   0.12268435E+01   0.12353609E+01   0.12438536E+01   0.12523295E+01
   0.12607757E+01   0.12692058E+01   0.12776158E+01   0.12859985E+01   0.12943715E+01
   0.13027115E+01   0.13110377E+01   0.13193461E+01   0.13276309E+01   0.13358990E+01
   0.13441446E+01   0.13523769E+01   0.13605863E+01   0.13687708E+01   0.13769481E+01
   0.13850962E+01   0.13932345E+01   0.14013469E+01   0.14094435E+01   0.14175276E+01
   0.14255940E+01   0.14336467E+01   0.14416702E+01   0.14496884E+01   0.14576812E+01
   0.14656634E+01   0.14736333E+01   0.14815793E+01   0.14895138E+01   0.14974303E+01
   0.15053381E+01   0.15132149E+01   0.15210918E+01   0.15289466E+01   0.15367873E+01
   0.15446264E+01   0.15524300E+01   0.15602275E+01   0.15680078E+01   0.15757885E+01
   0.15835321E+01   0.15912774E+01   0.15989987E+01   0.16067255E+01   0.16144323E+01
   0.00000000E+00   0.21913502E-05   0.95990163E-05   0.22672577E-04   0.41879644E-04
   0.67717039E-04   0.10071258E-03   0.14142921E-03   0.19046711E-03   0.24846781E-03
   0.31611649E-03   0.39414800E-03   0.48335030E-03   0.58457878E-03   0.69873710E-03
   0.82681689E-03   0.96988498E-03   0.11291009E-02   0.13057240E-02   0.15011360E-02
   0.17168432E-02   0.19545129E-02   0.22159815E-02   0.25032884E-02   0.28187118E-02
   0.31648052E-02   0.35444570E-02   0.39608949E-02   0.44178027E-02   0.49193189E-02
   0.54701073E-02   0.60753385E-02   0.67409477E-02   0.74734809E-02   0.82804486E-02
   0.91703562E-02   0.10152842E-01   0.11239142E-01   0.12442167E-01   0.13776736E-01
   0.15260658E-01   0.16914262E-01   0.18761899E-01   0.20832600E-01   0.23160888E-01
   0.25787851E-01   0.28763732E-01   0.32148071E-01   0.36013503E-01   0.40446240E-01
   0.45548342E-01   0.51437475E-01   0.58243822E-01   0.66101342E-01   0.75128637E-01
   0.85407101E-01   0.96946761E-01   0.10966481E+00   0.12338832E+00   0.13787927E+00
   0.15288685E+00   0.16818197E+00   0.18358208E+00   0.19895807E+00   0.21421970E+00
   0.22931579E+00   0.24421270E+00   0.25889674E+00   0.27336106E+00   0.28760657E+00
   0.30163449E+00   0.31544891E+00   0.32905731E+00   0.34246358E+00   0.35567555E+00
   0.36869717E+00   0.38153693E+00   0.39419955E+00   0.40669361E+00   0.41902071E+00
   0.43118903E+00   0.44320467E+00   0.45506975E+00   0.46679214E+00   0.47837758E+00
   0.48982614E+00   0.50114787E+00   0.51234144E+00   0.52341336E+00   0.53437060E+00
   0.54521304E+00   0.55594277E+00   0.56657076E+00   0.57709199E+00   0.58751273E+00
   0.59783828E+00   0.60806960E+00   0.61820924E+00   0.62826145E+00   0.63822693E+00
   0.64811313E+00   0.65791267E+00   0.66763920E+00   0.67728478E+00   0.68685877E+00
   0.69635803E+00   0.70578921E+00   0.71515393E+00   0.72444773E+00   0.73368299E+00
   0.74284929E+00   0.75195974E+00   0.76100940E+00   0.76999587E+00   0.77893049E+00
   0.78780872E+00   0.79663640E+00   0.80540925E+00   0.81413174E+00   0.82280225E+00
   0.83141589E+00   0.83999401E+00   0.84852666E+00   0.85700625E+00   0.86544329E+00
   0.87383890E+00   0.88218814E+00   0.89049804E+00   0.89876586E+00   0.90700167E+00
   0.91519094E+00   0.92334187E+00   0.93146014E+00   0.93953651E+00   0.94757837E+00
   0.95559144E+00   0.96356022E+00   0.97150487E+00   0.97940892E+00   0.98727912E+00
   0.99512482E+00   0.10029390E+01   0.10107218E+01   0.10184711E+01   0.10261921E+01
   0.10338864E+01   0.10415463E+01   0.10491883E+01   0.10568043E+01   0.10643789E+01
   0.10719383E+01   0.10794679E+01   0.10869840E+01   0.10944555E+01   0.11019199E+01
   0.11093477E+01   0.11167582E+01   0.11241543E+01   0.11315008E+01   0.11388493E+01
   0.11461676E+01   0.11534567E+01   0.11607404E+01   0.11679914E+01   0.11752263E+01
   0.11824396E+01   0.11896347E+01   0.11967970E+01   0.12039485E+01   0.12110912E+01
   0.12182045E+01   0.12252983E+01   0.12323771E+01   0.12394382E+01   0.12464917E+01
   0.12535188E+01   0.12605250E+01   0.12675138E+01   0.12744898E+01   0.12814432E+01
   0.12883840E+01   0.12953168E+01   0.13022233E+01   0.13091034E+01   0.13159882E+01
   0.13228649E+01   0.13297054E+01   0.13365396E+01   0.13433561E+01   0.13501647E+01
   0.13569514E+01   0.13637426E+01   0.13704915E+01   0.13772393E+01   0.13839802E+01
   0.13907050E+01   0.13974187E+01   0.14040991E+01   0.14107876E+01   0.14174758E+01
   0.00000000E+00   0.61420334E-10   0.11897557E-08   0.66908119E-08   0.22978748E-07
   0.60388487E-07   0.13408204E-06   0.26506478E-06   0.48131204E-06   0.81902419E-06
   0.13240045E-05   0.20532152E-05   0.30764838E-05   0.44785647E-05   0.63608381E-05
   0.88446996E-05   0.12077983E-04   0.16247970E-04   0.21596963E-04   0.28443239E-04
   0.37208280E-04   0.48456299E-04   0.62944338E-04   0.81693281E-04   0.10608223E-03
   0.13795876E-03   0.17977336E-03   0.23468977E-03   0.30665199E-03   0.40036620E-03
   0.52120385E-03   0.67505840E-03   0.86831808E-03   0.11077625E-02   0.14006889E-02
   0.17549573E-02   0.21791069E-02   0.26826174E-02   0.32760263E-02   0.39710752E-02
   0.47813202E-02   0.57219099E-02   0.68104649E-02   0.80674337E-02   0.95166005E-02
   0.11185626E-01   0.13107676E-01   0.15322009E-01   0.17875200E-01   0.20822333E-01
   0.24228817E-01   0.28171884E-01   0.32742735E-01   0.38045842E-01   0.44196229E-01
   0.51317286E-01   0.59527013E-01   0.68921193E-01   0.79550676E-01   0.91399051E-01
   0.10436952E+00   0.11828939E+00   0.13293745E+00   0.14808181E+00   0.16350397E+00
   0.17902525E+00   0.19450626E+00   0.20985012E+00   0.22498965E+00   0.23988365E+00
   0.25450906E+00   0.26885518E+00   0.28291965E+00   0.29670590E+00   0.31022140E+00
   0.32347611E+00   0.33647883E+00   0.34924221E+00   0.36177585E+00   0.37409097E+00
   0.38619787E+00   0.39810696E+00   0.40982935E+00   0.42137325E+00   0.43274602E+00
   0.44395590E+00   0.45501179E+00   0.46591926E+00   0.47668603E+00   0.48731759E+00
   0.49782008E+00   0.50819981E+00   0.51846027E+00   0.52860868E+00   0.53864765E+00
   0.54858232E+00   0.55841750E+00   0.56815571E+00   0.57780159E+00   0.58735818E+00
   0.59682888E+00   0.60621470E+00   0.61552155E+00   0.62475008E+00   0.63390493E+00
   0.64298666E+00   0.65200043E+00   0.66094291E+00   0.66982257E+00   0.67863768E+00
   0.68739015E+00   0.69608563E+00   0.70471931E+00   0.71329910E+00   0.72182310E+00
   0.73029488E+00   0.73871338E+00   0.74708265E+00   0.75540298E+00   0.76367605E+00
   0.77190179E+00   0.78008366E+00   0.78822249E+00   0.79631203E+00   0.80436361E+00
   0.81237733E+00   0.82034749E+00   0.82827955E+00   0.83617300E+00   0.84402937E+00
   0.85184795E+00   0.85963291E+00   0.86738551E+00   0.87510139E+00   0.88278413E+00
   0.89043212E+00   0.89805591E+00   0.90564060E+00   0.91319799E+00   0.92072624E+00
   0.92822158E+00   0.93569207E+00   0.94313222E+00   0.95054519E+00   0.95793205E+00
   0.96529168E+00   0.97262585E+00   0.97993118E+00   0.98721808E+00   0.99447417E+00
   0.10017058E+01   0.10089188E+01   0.10161095E+01   0.10232725E+01   0.10304105E+01
   0.10375328E+01   0.10446296E+01   0.10517046E+01   0.10587614E+01   0.10658005E+01
   0.10728110E+01   0.10798105E+01   0.10867831E+01   0.10937393E+01   0.11006744E+01
   0.11075954E+01   0.11144917E+01   0.11213782E+01   0.11282400E+01   0.11350870E+01
   0.11419140E+01   0.11487314E+01   0.11555218E+01   0.11623021E+01   0.11690645E+01
   0.11758096E+01   0.11825417E+01   0.11892591E+01   0.11959558E+01   0.12026396E+01
   0.12093081E+01   0.12159661E+01   0.12226053E+01   0.12292312E+01   0.12358438E+01
   0.12424369E+01   0.12490270E+01   0.12555937E+01   0.12621533E+01   0.12687006E+01
   0.12752219E+01   0.12817442E+01   0.12882509E+01   0.12947441E+01   0.13012282E+01
   0.13076955E+01   0.13141539E+01   0.13205941E+01   0.13270279E+01   0.13334482E+01
   0.00000000E+00   0.73910203E-12   0.30116444E-10   0.26135238E-09   0.12236944E-08
   0.40982329E-08   0.11111415E-07   0.26041816E-07   0.54855818E-07   0.10649043E-06
   0.19379918E-06   0.33468908E-06   0.55346516E-06   0.88245213E-06   0.13637493E-05
   0.20568759E-05   0.30632834E-05   0.45308634E-05   0.66555103E-05   0.96884251E-05
   0.13946145E-04   0.19825133E-04   0.27818705E-04   0.38540962E-04   0.52757285E-04
   0.71418850E-04   0.95706564E-04   0.12706951E-03   0.16725816E-03   0.21834203E-03
   0.28271292E-03   0.36307596E-03   0.46249726E-03   0.58440067E-03   0.73267624E-03
   0.91173989E-03   0.11266358E-02   0.13832235E-02   0.16883017E-02   0.20497818E-02
   0.24771155E-02   0.29813398E-02   0.35757143E-02   0.42762053E-02   0.51020626E-02
   0.60765888E-02   0.72286208E-02   0.85934801E-02   0.10215134E-01   0.12148045E-01
   0.14460207E-01   0.17236320E-01   0.20581916E-01   0.24626156E-01   0.29521877E-01
   0.35443410E-01   0.42570490E-01   0.51059734E-01   0.61002292E-01   0.72379358E-01
   0.85045516E-01   0.98751277E-01   0.11320175E+00   0.12811972E+00   0.14327149E+00
   0.15848804E+00   0.17365046E+00   0.18868311E+00   0.20353937E+00   0.21819198E+00
   0.23262671E+00   0.24683785E+00   0.26082501E+00   0.27459162E+00   0.28814417E+00
   0.30148771E+00   0.31463009E+00   0.32757950E+00   0.34034419E+00   0.35293013E+00
   0.36534768E+00   0.37760237E+00   0.38970065E+00   0.40164983E+00   0.41345745E+00
   0.42512780E+00   0.43666670E+00   0.44807935E+00   0.45937148E+00   0.47054863E+00
   0.48161483E+00   0.49257308E+00   0.50342917E+00   0.51418519E+00   0.52484620E+00
   0.53541487E+00   0.54589558E+00   0.55628979E+00   0.56660193E+00   0.57683402E+00
   0.58699095E+00   0.59706956E+00   0.60707814E+00   0.61701620E+00   0.62688488E+00
   0.63668787E+00   0.64642888E+00   0.65610814E+00   0.66572416E+00   0.67528689E+00
   0.68478870E+00   0.69423699E+00   0.70363241E+00   0.71297264E+00   0.72226220E+00
   0.73150569E+00   0.74069881E+00   0.74984550E+00   0.75894833E+00   0.76800263E+00
   0.77701181E+00   0.78598416E+00   0.79491514E+00   0.80380034E+00   0.81264818E+00
   0.82145852E+00   0.83022910E+00   0.83896482E+00   0.84766233E+00   0.85632604E+00
   0.86495781E+00   0.87355196E+00   0.88211131E+00   0.89064044E+00   0.89913887E+00
   0.90760744E+00   0.91603953E+00   0.92444700E+00   0.93282241E+00   0.94116867E+00
   0.94948804E+00   0.95777881E+00   0.96604455E+00   0.97428083E+00   0.98249191E+00
   0.99067622E+00   0.99883527E+00   0.10069714E+01   0.10150852E+01   0.10231686E+01
   0.10312309E+01   0.10392718E+01   0.10472937E+01   0.10552825E+01   0.10632614E+01
   0.10712106E+01   0.10791405E+01   0.10870552E+01   0.10949361E+01   0.11028080E+01
   0.11106544E+01   0.11184781E+01   0.11262954E+01   0.11340799E+01   0.11418525E+01
   0.11496078E+01   0.11573395E+01   0.11650532E+01   0.11727513E+01   0.11804374E+01
   0.11881020E+01   0.11957495E+01   0.12033750E+01   0.12109905E+01   0.12185922E+01
   0.12261719E+01   0.12337403E+01   0.12412885E+01   0.12488235E+01   0.12563426E+01
   0.12638475E+01   0.12713385E+01   0.12788128E+01   0.12862673E+01   0.12937155E+01
   0.13011551E+01   0.13085691E+01   0.13159753E+01   0.13233649E+01   0.13307447E+01
   0.13381075E+01   0.13454708E+01   0.13528001E+01   0.13601252E+01   0.13674444E+01
   0.13747430E+01   0.13820356E+01   0.13893027E+01   0.13965687E+01   0.14038328E+01
   0.00000000E+00   0.22228497E-08   0.20465048E-07   0.74555516E-07   0.18772214E-06
   0.38687907E-06   0.70292390E-06   0.11710790E-05   0.18312536E-05   0.27284320E-05
   0.39130719E-05   0.54416123E-05   0.73769706E-05   0.97893180E-05   0.12756020E-04
   0.16363419E-04   0.20706944E-04   0.25892743E-04   0.32038901E-04   0.39277231E-04
   0.47754565E-04   0.57635938E-04   0.69105350E-04   0.82369588E-04   0.97662109E-04
   0.11524471E-03   0.13541388E-03   0.15850473E-03   0.18489679E-03   0.21502266E-03
   0.24937550E-03   0.28851363E-03   0.33308615E-03   0.38382769E-03   0.44159565E-03
   0.50737773E-03   0.58231701E-03   0.66775706E-03   0.76526758E-03   0.87668363E-03
   0.10042175E-02   0.11504550E-02   0.13185252E-02   0.15122119E-02   0.17361093E-02
   0.19958185E-02   0.22983449E-02   0.26523364E-02   0.30688101E-02   0.35617764E-02
   0.41493489E-02   0.48552467E-02   0.57109906E-02   0.67590945E-02   0.80574127E-02
   0.96865185E-02   0.11758775E-01   0.14431151E-01   0.17919447E-01   0.22509100E-01
   0.28521424E-01   0.36233146E-01   0.45736529E-01   0.56863841E-01   0.69220766E-01
   0.82381763E-01   0.96003473E-01   0.10983045E+00   0.12373535E+00   0.13761641E+00
   0.15141563E+00   0.16510430E+00   0.17865357E+00   0.19206011E+00   0.20531984E+00
   0.21842034E+00   0.23136143E+00   0.24414195E+00   0.25676432E+00   0.26923081E+00
   0.28155205E+00   0.29371908E+00   0.30573401E+00   0.31759733E+00   0.32932338E+00
   0.34091732E+00   0.35235712E+00   0.36367291E+00   0.37485078E+00   0.38590512E+00
   0.39684603E+00   0.40766099E+00   0.41834950E+00   0.42891946E+00   0.43939129E+00
   0.44973981E+00   0.45999357E+00   0.47014397E+00   0.48018384E+00   0.49013442E+00
   0.50000328E+00   0.50975627E+00   0.51942778E+00   0.52902633E+00   0.53851163E+00
   0.54793328E+00   0.55727148E+00   0.56652611E+00   0.57569760E+00   0.58482605E+00
   0.59384906E+00   0.60281008E+00   0.61171848E+00   0.62054342E+00   0.62928659E+00
   0.63800251E+00   0.64663017E+00   0.65521967E+00   0.66374522E+00   0.67219758E+00
