   0.00000000E+00   0.00000000E+00   0.52908808E-02   0.25495423E-01   0.70123509E-01
   0.14948368E+00   0.27532831E+00   0.46153051E+00   0.72473061E+00   0.10847110E+01
   0.15639458E+01   0.21853459E+01   0.29668269E+01   0.39141848E+01   0.50048399E+01
   0.62005167E+01   0.74408503E+01   0.86747999E+01   0.98582306E+01   0.10962047E+02
   0.11971809E+02   0.12880863E+02   0.13688695E+02   0.14398505E+02   0.15015434E+02
   0.15545920E+02   0.15996702E+02   0.16374626E+02   0.16686354E+02   0.16938158E+02
   0.17135803E+02   0.17285051E+02   0.17390757E+02   0.17457586E+02   0.17489643E+02
   0.17490648E+02   0.17464392E+02   0.17413525E+02   0.17341173E+02   0.17249657E+02
   0.17141487E+02   0.17018465E+02   0.16882647E+02   0.16735617E+02   0.16578812E+02
   0.16413532E+02   0.16241087E+02   0.16062599E+02   0.15878917E+02   0.15690968E+02
   0.15499455E+02   0.15305374E+02   0.15108848E+02   0.14910836E+02   0.14711641E+02
   0.14511800E+02   0.14311914E+02   0.14111923E+02   0.13912467E+02   0.13713799E+02
   0.13515854E+02   0.13319094E+02   0.13123850E+02   0.12930241E+02   0.12737994E+02
   0.12547703E+02   0.12359608E+02   0.12173433E+02   0.11989200E+02   0.11807405E+02
   0.11627639E+02   0.11450318E+02   0.11275339E+02   0.11102783E+02   0.10932590E+02
   0.10764847E+02   0.10599683E+02   0.10436875E+02   0.10276413E+02   0.10118607E+02
   0.99630346E+01   0.98100624E+01   0.96593418E+01   0.95112371E+01   0.93655109E+01
   0.92218790E+01   0.90807123E+01   0.89419146E+01   0.88054008E+01   0.86711044E+01
   0.85391407E+01   0.84094257E+01   0.82818556E+01   0.81564455E+01   0.80330620E+01
   0.79119740E+01   0.77928224E+01   0.76756353E+01   0.75604939E+01   0.74473872E+01
   0.73361602E+01   0.72269225E+01   0.71194501E+01   0.70138326E+01   0.69100733E+01
   0.68081269E+01   0.67078280E+01   0.66093421E+01   0.65124125E+01   0.64172716E+01
   0.63236327E+01   0.62317162E+01   0.61413283E+01   0.60524998E+01   0.59651375E+01
   0.58792596E+01   0.57949257E+01   0.57119608E+01   0.56304288E+01   0.55502262E+01
   0.54714112E+01   0.53938713E+01   0.53177118E+01   0.52427649E+01   0.51691136E+01
   0.50966806E+01   0.50254173E+01   0.49553781E+01   0.48865104E+01   0.48187857E+01
   0.47521219E+01   0.46865473E+01   0.46221323E+01   0.45587082E+01   0.44963317E+01
   0.44349561E+01   0.43747139E+01   0.43152757E+01   0.42569046E+01   0.41994243E+01
   0.41429663E+01   0.40873747E+01   0.40323572E+01   0.39795082E+01   0.39266074E+01
   0.38744695E+01   0.38231905E+01   0.37727406E+01   0.37230911E+01   0.36741867E+01
   0.36260691E+01   0.35787351E+01   0.35321026E+01   0.34862459E+01   0.34410462E+01
   0.33966072E+01   0.33528230E+01   0.33097196E+01   0.32672927E+01   0.32255318E+01
   0.31843724E+01   0.31439111E+01   0.31040013E+01   0.30647149E+01   0.30260313E+01
   0.29879317E+01   0.29504452E+01   0.29134936E+01   0.28770607E+01   0.28412108E+01
   0.28059087E+01   0.27711356E+01   0.27368784E+01   0.27031114E+01   0.26698587E+01
   0.26370955E+01   0.26048303E+01   0.25730045E+01   0.25416799E+01   0.25107827E+01
   0.24803286E+01   0.24503553E+01   0.24208088E+01   0.23916852E+01   0.23629706E+01
   0.23346875E+01   0.23067791E+01   0.22792907E+01   0.22522206E+01   0.22255282E+01
   0.21992002E+01   0.21732459E+01   0.21476564E+01   0.21223865E+01   0.20974920E+01
   0.20729661E+01   0.20488532E+01   0.20251653E+01   0.20018940E+01   0.19789145E+01
