     p_x	     p_y	     p_z	       v	       E	A	Z	polar angle
-0.011614	-0.116083	-0.03703	0.0434243	2.81866 	3	1	84.2867
0.699458	-0.14143	0.495691	0.294931	2.94604 	3	2	-11.4311
0.955333	-0.10786	1.17768 	0.629599	2.41466 	2	2	-6.4416
1.09969 	-0.579445	2.6547  	0.842145	3.48075 	2	1	-27.7856
1.32305 	-0.048019	3.61812 	0.898987	4.28564 	2	1	-2.0786
1.02153 	0.042123	3.80773 	0.902899	4.36661 	2	1	2.36126
1.62239 	0.074956	5.02861 	0.882584	5.9874  	3	2	2.64525
1.39902 	0.759301	5.17857 	0.887431	6.10492 	3	3	28.4904
1.82904 	0.517042	6.27902 	0.961462	6.82335 	2	2	15.7848
2.33737 	0.875396	7.56397 	0.973367	8.18307 	2	2	20.532
2.63801 	0.371403	8.79237 	0.956124	9.60869 	3	2	8.01394
2.56405 	0.139743	9.51095 	0.934455	10.5425 	4	2	3.11958
1.91371 	0.060124	10.4547 	0.984762	10.793  	2	1	1.7995
2.21807 	-0.165252	11.7671 	0.987938	12.1217 	2	1	-4.26082
2.01853 	0.341839	12.8396 	0.98974 	13.1366 	2	1	9.61187
2.36257 	0.251081	13.3492 	0.963726	14.0693 	4	1	6.06631
2.0248  	0.24799 	14.3549 	0.991724	14.6201 	2	1	6.98261
2.01539 	0.654281	15.2001 	0.992604	15.4615 	2	1	17.9857
2.34428 	0.455178	16.5393 	0.986107	16.9463 	3	2	10.9881
2.93928 	0.124949	18.2575 	0.994883	18.5881 	2	0	2.43418
3.03759 	0.532563	18.7432 	0.989182	19.203  	3	0	9.94427
2.92118 	0.263506	19.2017 	0.995359	19.5149 	2	0	5.15444
3.44641 	-0.105138	19.5301 	0.995546	19.9209 	2	0	-1.74735
3.58134 	-0.304437	21.6797 	0.996368	22.0558 	2	0	-4.85883
4.49766 	-0.487743	23.4166 	0.993097	24.0154 	3	0	-6.18919
4.11404 	0.023411	24.4687 	0.997154	24.883  	2	2	0.32604
3.74908 	-0.085054	25.1961 	0.997293	25.5427 	2	0	-1.29963
3.69611 	-0.1581 	25.702  	0.997395	26.0347 	2	0	-2.44932
3.49534 	-0.146752	26.1607 	0.994356	26.5434 	3	1	-2.40415
3.42361 	-0.380766	26.2857 	0.997503	26.5768 	2	1	-6.34623
3.49736 	-0.281349	26.3156 	0.997507	26.6148 	2	0	-4.59932
3.10749 	0.185315	26.8192 	0.994601	27.1459 	3	0	3.41279
2.77573 	1.03199 	27.4922 	0.997702	27.7149 	2	0	20.3946
2.04836 	2.10376 	29.2846 	0.991963	29.6699 	4	2	45.7644
2.2191  	2.34139 	30.5547 	0.998139	30.7818 	2	1	46.536
2.35589 	2.39741 	31.5568 	0.998254	31.7908 	2	0	45.5005
2.0615  	2.4717  	31.8833 	0.998287	32.1003 	2	0	50.1706
1.86618 	2.13081 	33.3786 	0.998434	33.5511 	2	1	48.788
1.96655 	1.99547 	35.2455 	0.998595	35.4064 	2	2	45.4183
2.04053 	1.81294 	36.4437 	0.998685	36.5939 	2	2	41.62
2.09938 	1.37806 	37.2174 	0.998736	37.3493 	2	1	33.2815
1.6706  	1.36038 	39.0809 	0.998852	39.1852 	2	1	39.156
1.70721 	1.70819 	41.1349 	0.998965	41.2484 	2	2	45.0164
1.5335  	2.26763 	44.4239 	0.996458	44.6664 	4	0	55.9313
1.86823 	2.34922 	45.6238 	0.999158	45.761  	2	0	51.5064
2.20411 	1.76511 	46.5781 	0.999192	46.7014 	2	1	38.6887
1.97631 	1.81625 	48.7745 	0.999262	48.8844 	2	0	42.5834
0.890745	2.25515 	50.9891 	0.998482	51.1243 	3	1	68.4469
-0.358147	0.112162	0.819914	0.433217	2.08146 	2	2	-17.3892
0.131411	0.377908	3.37255 	0.586263	5.79297 	5	2	70.8258
0.461604	0.080276	4.13847 	0.911775	4.56792 	2	2	9.86546
0.689843	0.026215	5.51342 	0.947457	5.86462 	2	2	2.17627
