       p_x	       p_y	       p_z	       v	       E	A	Z	polar angle
   0.13746	 -0.608275	  0.740835	0.717908	 0.40987	1	0	77.2661
  -3.18267	   2.50062	   146.292	0.373708	 28.3736	387	156	141.843
  0.006317	  0.110644	   1.08105	0.757006	0.497549	1	1	86.7324
  0.163844	  -0.41079	  0.081718	0.432345	0.102248	1	1	68.2554
 -0.168342	 -0.515585	  0.322701	0.557825	0.192381	1	0	108.082
 -0.364306	 -0.478699	  0.232629	0.566176	 0.20017	1	0	127.272
  0.375515	 -0.421286	 -0.075672	0.518509	0.159153	1	0	48.2877
  0.199671	  0.583638	  0.173487	0.563669	0.197803	1	0	71.1135
 -0.032508	  0.546251	  0.220427	0.531988	0.169944	1	0	93.4058
 -0.809005	   1.45435	   140.165	 0.36329	 26.3627	383	151	119.086
 -0.358072	  0.588692	  0.259486	0.617448	0.254456	1	1	121.31
 -0.497066	  0.003764	  0.744269	0.690329	0.358483	1	1	179.566
  0.150617	 -0.330283	 -0.176151	0.395149	0.0831001	1	1	65.4859
 -0.265198	 -0.203421	   0.92742	0.724455	0.422758	1	1	142.51
 -0.261524	 -0.252896	 -0.033965	0.362633	0.0685841	1	0	135.961
  -0.46288	 -0.433047	  0.191454	0.576292	0.209984	1	0	136.907
 -0.021071	  0.251616	  0.902447	0.706769	0.387899	1	1	94.787
 -0.246409	  0.236882	 -0.202034	0.389809	0.0805736	1	1	136.129
  0.022892	 -0.682791	  0.395846	0.643981	0.288077	1	1	88.0798
  0.605069	  0.173342	   1.74287	0.702359	0.760298	2	0	15.9861
   2.89139	  -6.22928	    133.83	 0.35334	 24.4638	378	152	65.1011
   0.25248	  0.368322	  0.748028	0.680526	0.342155	1	1	55.5699
 -0.168895	 -0.033974	 -0.213492	0.280707	0.0392935	1	1	168.627
  0.605138	   1.00055	   1.00243	0.634335	 0.55102	2	1	58.8343
   0.36433	  0.363093	  0.382079	0.564059	0.197958	1	1	44.9026
 -0.705943	 -0.075477	  0.408678	0.657794	0.307357	1	1	173.897
 -0.139471	 -0.381297	  0.670662	0.641301	0.284486	1	1	110.092
