       p_x	       p_y	       p_z	       v	       E	A	Z	polar angle
  0.261323	 -0.281443	  0.387738	0.502895	0.147212	1	1	47.123
  0.351543	  0.029209	  0.089095	0.361629	0.0680902	1	1	4.74969
  0.537998	 -0.016285	  0.075332	0.501339	0.146078	1	1	1.73379
  0.307339	  0.110759	   0.12464	 0.34929	0.0630514	1	1	19.8182
 -0.145256	  0.363053	  0.746641	0.667975	0.322785	1	0	111.806
 -0.215548	  0.565222	   1.52633	0.503814	 0.44381	3	2	110.874
 -0.254899	  0.223843	  0.484787	0.533522	0.171027	1	1	138.712
  0.815907	  0.243508	    1.1299	 0.44894	0.335432	3	1	16.6178
  0.293093	 -0.344113	    0.5493	 0.60427	0.239239	1	1	49.5779
  0.357614	 -0.827871	   3.95584	0.276841	0.572812	15	2	66.6372
 -0.590783	  0.496707	  0.898075	0.783877	 0.57267	1	1	139.944
  0.157748	   0.04248	  0.849662	0.678017	0.338111	1	1	15.0717
 -0.126962	  0.074677	  0.307945	0.178929	0.030788	2	1	149.537
  0.083639	  0.298413	  0.890241	 0.70885	0.391819	1	1	74.343
  0.430104	 -0.008453	   1.36275	0.452664	0.341958	3	2	1.12591
 -0.053362	 -0.608272	   1.55346	0.510164	  0.4578	3	3	95.0136
 -0.064941	  0.581386	   0.26129	0.564032	0.197933	1	1	96.3736
  0.027902	 -0.081215	 -0.101959	0.140702	0.00942495	1	1	71.0395
  0.443436	  0.124335	  0.656532	0.649835	0.296088	1	1	15.663
  0.282973	 -0.818289	    1.1916	0.463619	0.362076	3	2	70.9241
 -0.334343	  0.166698	  0.282869	 0.44691	0.110538	1	1	153.5
  0.678357	 -0.173536	   1.59685	0.680597	0.684904	2	1	14.3496
 -0.326771	  0.067278	 -0.201792	  0.1372	0.0268745	3	2	168.366
  0.595014	 -0.131545	 -0.230642	0.225501	0.0744232	3	2	12.4664
 -0.104032	  0.089883	  0.479523	0.469544	0.124397	1	1	139.173
   1.04577	  0.294088	  0.908232	0.288861	0.208965	5	2	15.7068
  0.162366	  0.413725	    1.4713	0.378894	0.302448	4	2	68.5726
  0.359755	 -0.238917	    0.4794	0.566744	0.200496	1	1	33.5886
  0.080062	 -0.285154	 -0.035748	0.303089	0.0462991	1	1	74.317
 -0.294165	 -0.687988	  0.535941	 0.70037	 0.37613	1	1	113.15
  -0.36493	 -0.111439	  0.817877	0.693341	0.363676	1	1	163.019
 -0.020086	  0.234814	   1.19901	0.793238	0.602455	1	1	94.8893
 -0.175974	  0.260656	  0.311793	0.426938	0.0992884	1	1	124.024
 -0.040906	  0.298074	   0.39357	0.467011	0.122784	1	1	97.8142
   0.48524	  0.092636	  0.532429	0.612232	0.248324	1	1	10.8082
  0.338023	 -0.072382	  0.229997	0.404769	0.0877881	1	1	12.0864
  0.443876	  0.333014	  0.006747	0.508788	0.151729	1	0	36.8788
  0.256306	 -0.408245	  0.217381	0.184552	0.0492168	3	1	57.8785
  0.017713	 -0.324896	  0.216283	0.384507	0.0781169	1	1	86.8795
 -0.232415	  0.354119	  0.766097	 0.68229	 0.34503	1	1	123.278
 -0.033846	 -0.463771	  0.259273	0.493622	0.140562	1	1	94.1741
  0.310394	  0.092554	  0.541575	 0.31867	0.103238	2	1	16.6037
 -0.470777	 -0.552854	   1.47177	0.658426	0.616541	2	2	130.416
 -0.423475	 -0.391438	 -0.070394	0.526544	0.165338	1	1	137.251
 -0.072803	 -0.435988	 -0.212154	0.463242	0.120413	1	1	99.4801
 -0.215516	  0.140989	  0.068637	0.273323	0.0371308	1	1	146.808
  0.381776	 -0.068859	  0.318698	0.471899	0.125911	1	1	10.2242
  0.030972	 -0.408118	 -0.046596	0.402097	0.086468	1	1	85.6602
  0.066436	 -0.178643	 -0.017252	0.199907	0.0193237	1	1	69.6003
   0.13837	  -1.05702	  0.624527	0.254539	0.159874	5	1	82.5421
  -0.07426	  -1.25031	   2.39136	0.583826	0.869844	4	2	93.3991
 -0.389633	  0.113377	  0.606207	0.613906	0.250276	1	1	163.776
  -0.36251	 -0.237877	  0.298662	0.489464	0.137659	1	1	146.727
 -0.760988	 -0.796271	    1.7306	0.588667	0.667768	3	0	133.702
 -0.273825	  0.026903	  0.654228	0.353681	0.129701	2	1	174.389
    0.2285	  0.146594	  0.078966	0.288595	0.0416845	1	1	32.6822
 -0.296304	   0.16306	  0.507781	0.545242	0.180959	1	1	151.176
 -0.501226	   1.11851	  0.974199	 0.64055	0.567276	2	1	114.138
  0.480574	  0.589676	  0.715982	0.744068	0.465974	1	1	50.8207
  0.320163	  0.199105	  0.085539	0.381062	0.0765482	1	1	31.8769
 -0.248161	 -0.022571	    0.1805	0.311688	0.0491766	1	1	174.803
  0.154602	  0.378072	  0.249641	0.454573	0.115093	1	1	67.7593
 -0.154174	  0.348057	 -0.012702	0.376228	0.0743827	1	1	113.891
   0.04508	  0.110453	 -0.058501	0.140106	0.00935407	1	0	67.7978
 -0.276952	  0.009785	  0.648698	0.600633	0.235448	1	0	177.977
  0.013203	 -0.593102	   2.26238	0.638927	0.844625	3	1	88.7248
  0.250345	 -0.195452	  0.401966	0.478937	 0.13066	1	0	37.9803
   0.06469	 -0.394057	  0.158397	0.416034	0.0936066	1	0	80.6773
  -0.04487	  0.122079	 -0.079084	0.160019	0.0122581	1	0	110.181
   0.58789	 -0.232427	   2.85725	0.614699	 1.00562	4	1	21.5718
  0.698695	  0.104889	  0.886567	0.770127	0.533039	1	0	8.53757
  -0.16757	  0.022707	  0.228341	0.289628	0.0420484	1	0	172.283
  0.097485	  0.180468	  0.056952	0.221093	0.0238274	1	0	61.6231
 -0.072413	 -0.086776	  0.181055	0.221647	0.0239515	1	0	129.844
 -0.166582	 -0.178787	  0.332685	0.402434	0.0867264	1	0	132.976
  0.011099	  0.225389	   0.14385	0.274083	0.0373899	1	0	87.1809
 -0.099288	   0.33304	  0.524627	0.556714	0.191366	1	0	106.601
 -0.157765	  0.030099	  0.115825	0.206344	0.0206521	1	0	169.199
  0.252339	  0.144377	  0.231407	0.367953	0.0708465	1	0	29.7763
 -0.600976	 -0.111534	  0.300897	0.587256	0.221117	1	0	169.486
  0.582871	  0.058651	  0.771442	0.718384	0.410386	1	1	5.74601
 -0.352303	 -0.458595	  0.720949	0.701478	0.378541	1	0	127.532
  0.559079	 -0.096335	 -0.113862	0.524614	0.163967	1	0	9.77665
